,Tweets
104,"Cuando Alan García habla, el Perú se paraliza. Magistral!!!
En su pepa, en vivo y en directo, Alan García le refrie… https://t.co/q0OZ4g6QLA"
105,"RT @meiermq: ⚠️ATENCIÓN @WGutierrezPE  @Defensoria_Peru, @AlanGarciaPeru @PedroChavarryV @VicAZeballos 
#VicenteSilvaCheca con prisión prev…"
106,"Mantenido Julio Guzmán, también recibió ""coimas"" de ODEBRECHT para su campaña presidencial. 
No solo lo mantenía su… https://t.co/9UYdCEmrXf"
107,RT @SalvadorHeresi: Hay dos tareas que realizaré en el @congresoperu ser voz de mi @PartidoPPK e impulsar investigación de 3 temas: 1.- Los…
108,RT @blogcyh: Que buena. https://t.co/wtdtQknUta
109,@NadiaBriss @LuzSalgado_R @MartinVizcarraC @luzsalgado Calla cominista!!! Silencio comunista y siéntate 😎😂😂😂😂
110,"RT @EnemigoCaviar: Ex contralor Edgar Alarcón denuncia que presidente @MartinVizcarraC es líder de la organización criminal ""CHINCHERO"" htt…"
111,RT @blogcyh: Uno de los pocos medios que ha cumplido su deber de informar a la ciudadanía sobre la megacorrupción mostrada por el informe #…
112,"RT @RichardMontoyaR: Hoy nuestras voces llegarán a Chorrillos (Keiko) , Pueblo Libre (Alberto) , y a todo el Peru 🇵🇪 , a más Persecución má…"
113,RT @hectorbecerrilr: Estos son los Congresistas que votaron en ámbar o rojo para que no se investigue la corrupción del Proyecto Olmos dond…
114,"RT @JMendoza_Peru: Mauricio Mulder se enfrenta a Daniel Salaverry:
-Salaverry:""Quien dirige el debate soy yo, no Ud.""...
-Mulder: ""Sorprend…"
115,Luis Castañeda Lossio logró bajar el precio del Metropolitano y se devolverá el dinero que los operadores cobraron… https://t.co/4sjH3UpnqV
116,"Ex contralor Edgar Alarcón denuncia que presidente @MartinVizcarraC es líder de la organización criminal ""CHINCHERO"" https://t.co/ba9cGNqKRk"
117,RT @PedroChavarryV: Hoy a las 10 pm estaré en @CNNEE
118,@GloriaMonteneg @peruenlanoticia @larepublica_pe @RPPNoticias @atvpe @IDL_R @canalN_ @PCaterianoB @JulianaOxenford… https://t.co/6AndDyVnaa
119,"RT @VagoHabla: Regresó la maldición a la Municipalidad de Lima
#MuñozYVillaránGobiernoAtroz
El alcalde de Lima @JorgeMunozAP ha emprendido…"
120,"Periodistas del Grupo Graña y Montero comparon a @JorgeMunozAP con @SusanaVillaran. 
Que no nos sorprenda si… https://t.co/msJL2I8me1"
