,Tweets
94,"RT @GustavoOrozcoH: Ja ja jaaaaas!!!
Estos no son más cojudos por que son idiotas!!
Piden se vote SI a la 1ra pregunta del referéndum y aho…"
95,RT @PipoHUERTA: @GustavoOrozcoH @PedroChavarryV MAS IMBECIL QUE ZEBALLOS SOLO PODRIA SER LESCANO.
96,"RT @hecmoch1: @socioperiodismo @Soy_Aprista @IPYS Ja, ja, este periodista tan solicito para acusar, pero con Graña se hace el ciego"
97,"RT @socioperiodismo: @hecmoch1 @Soy_Aprista @IPYS te vas a hacer el ciego cuando las consorciadas confiesen, siguiendo el ejemplo de ODB, y…"
98,@GloriaMonteneg Jijijijijiju
99,"@KarlaSchaefer @EkekoKeko633 INDECOPI?,fui víctima de un inspector contratado x 6 meses, proceso de 4 años, terrible"
100,"RT @HUGOCAM01369992: MIREN A ESTE IMBÉCIL ODEBRECHT LE TIENE QUE PAGAR 2,600 MILLONES A LOS ESTADOS UNIDOS  POR USAR SU PAIS PARA LAVAR DIN…"
101,"@diariocorreo Pero con tremendo RABO de paja (hija) eres ministro de JUSTICIA !!!!!!!!!!!!!!!, no JODAS webas"
102,"@canalN_ Y los choris de lavajato? Cierto, no puedes tocar ese tema, Te quedarías sin chamba, o no"
103,RT @pbustamantep: Odebrecht podrá ser contratado por el Estado para pagar su reparación civil. Varias constructoras peruanas no pueden trab…
104,"RT @MirellaDelSolar: Arequipa siempre se ha mantenido a la vanguardia dando lecciones sabias al país, pero esta vez nos equivocamos todos,…"
105,"@HumbertoTYL @vozdelatierra @MininterPeru @MimpPeru @MinCulturaPe @MTC_GobPeru Hey sujeto, desperdiciaron el dinero… https://t.co/wiwprsoK9O"
106,RT @andrey_coll: @CancilleriaPeru @Agencia_Andina @noticias_tvperu Con el permiso de quién se ha permitido el gobierno firmar ese acuerdo?…
107,@exitosape El chiste del año(ano?)
108,@MarthaChavezC Y se llenó de ladrones
109,RT @MarthaChavezC: Cuántas injusticias y abusos se habrían evitado de haber asumido el Cardenal Cipriani el cargo de Gran Canciller de la P…
