,Tweets
140,@ymvk1946 ¿De cuándo acá la jurisdicciòn internacional dejó de ser supletoria para convertirse en una instacia inte… https://t.co/0klbv4R2YJ
141,"@estherguillend1 @socioperiodismo @jfowks Así es. Yo también lo prefiero. Por eso que digo que,  cada quién sabrá d… https://t.co/gJHLFPz5Sl"
142,@efgravmat @canalN_ @congresoperu @BankadaFP @APRA_Oficial @PPKbancada @MartinVizcarraC Vizcarra solo es un Preside… https://t.co/4znff1uYFu
143,@gatitayp_03 @socioperiodismo @jfowks Se recomienda acusar a Castañeda por negociación incompatible y a Villarán ta… https://t.co/tPeFdDcYjU
144,"RT @raulito04_75: @Wolfdruida @Jessmamani2 @socioperiodismo @AlanGarciaPeru @KeikoFujimori @Ollanta_HumalaT @AlejandroToledo No es lo que ""…"
145,"@EnriqueMercury6 @socioperiodismo @jfowks Lee el informe, ignorante. Keiko está detenida preventivamente por un tem… https://t.co/BwiWBlF2AY"
146,"@angeldekay @nadaqueperder78 @socioperiodismo @jfowks Pon primera y arranca, troll."
147,@Veritaliberabit Sigue operando porque el tipo de delito que cometió alla es diferente. Solo le aplicaron una multa.
148,@nadaqueperder78 @angeldekay @socioperiodismo @jfowks Refrito.
149,"RT @Artemisa0209: @acamposf34 @socioperiodismo @Wolfdruida @jfowks Jajaja...encima recomienda leer a la Fowks, esa q convirtió en heroina a…"
150,"#VizcarraVendeHumo
#VizcarraVendeHumo
#VizcarraVendeHumo https://t.co/2QZmeXrv8t"
151,"RT @IuliusAlfonsus: Al mejor estilo del cartel Humala-Heredia, en su mensaje a la nación el curaca de palacio nos amenaza con Miles de mill…"
152,"#VizcarraVendeHumo
#VizcarraVendeHumo https://t.co/KkmSFYj2Co"
153,"RT @rsousaperu: Quiere diálogo con todas las instituciones relacionadas con el sistema de justicia para impulsar la reforma, pero soslaya i…"
154,"RT @ugluis: Hoy @MartinVizcarraC ha inaugurado la peor especie de demagogia: la soberbia autoritaria. Vamos de mal en peor, con la clara in…"
155,RT @lordrfadgrmm: #MensajeDeOdebrecht @MartinVizcarraC ¿Basta ya? ¿De qué? ¿De que a empresa corrupta #Odebrecht no se le permita seguir op…
156,Y nos quiere pagar un ripio anual de las obras que haga en Perú. Encima nos obliga a darle trabajo para que nos pag… https://t.co/AlgBM3vaND
157,"@VicenteCanchoa Al final, las personas decentes tendrán que salir a las calles en grandes movilizaciones para salva… https://t.co/6VqN2HlgGJ"
158,RT @AmyM1angelmouth: @Wolfdruida ES INDIGNANTE Y UNA BURLA PARA TODOS LOS PERUANOS LO Q HAN HECHO ESE PAR D FISCALES CORRUPTOS D VELA Y JDP…
159,La gente ya se está dando cuenta que este gobierno hace agua por todos lados y usa al Congreso como pretexto. La re… https://t.co/JvbiRIzycZ
160,@efgravmat @canalN_ @congresoperu @BankadaFP @APRA_Oficial @PPKbancada @MartinVizcarraC La reforma política no pued… https://t.co/D2lTw1qHDE
161,@canalN_ Lo que debe hacer Vizcarra es ponerse a trabajar en lo que le toca. Ya basta de querer ganar popularidad a… https://t.co/OTwWjyHlhJ
162,Se necesita una investigación seria y sin apresuramiento. No se puede condenar a nadie solo por el dicho de una per… https://t.co/AzEwlXgyas
