,Tweets
138,"@ValentinaLiao #4VecesNO 
#4VecesNO 
#4VecesNO 
#4VecesNO 
#4VecesNO 
#4VecesNO"
139,"Estamos ante un Estado corrupto cuyo presidente CORRUPTO @MartinVizcarraC da la gran talla ante el mundo.
No solo p… https://t.co/PQDMwmcjcu"
140,@ExpresoPeru Jajajajajajaja el.chiste del año.
141,"Creo que le quedó muy grande el cargo a @PedroChavarryV 
En @FiscaliaPeru los de @IDL_R se pasean como pericotes. https://t.co/wXEfyRgPAv"
142,@larryportera Toda la crema y nata de mafia Odebrecht pide no dar asilo político a Alan García.
143,Ahora que está a punto de terminar este circo caviar es hora de mandar a patadas a su casa a los incompetentes Carh… https://t.co/PaPeo2Kakm
144,RT @RichardMontoyaR: Que interés tiene el Juez “Canero” Carhuancho para no elevar la apelación( tenía 24 horas)  a la Sala 🤔 art 278 NCPP b…
145,"RT @DN_Mariano: Sr Juez Concepción Carhuancho, por que razones retiene el expediente de apelación del caso  #KeikoPresaPolitica, será acaso…"
146,@larryportera Todos los que recibieron dinero de Odebrecht a través de Ipys hacen este pedido jajajajajajaja.
147,"En nuestro país todo lo q diga José domingo Pérez y dictamine el corrupto Juez Carhuancho es ley.
La dictadura se i… https://t.co/dTODWmsDDu"
148,"@Politica_LR Claro, la campaña la dirige puro mermelero y aval corrupto de Odebrecht.
Un argumento más para Alan García."
149,@Manifiesto_pe @MartinVizcarraC @pcmperu @fzavalal @VictorAndresGB @FiscaliaPeru @PedroChavarryV Suficiente motivo para su destitución.
150,"Todo armado y ataque direccionado a la líder de la mayor oposición @KeikoFujimori 
El estado de derecho se rompió y… https://t.co/HyR4hAeuLx"
151,"@ucinoticias_pe Jajajajajajaja 
 Cuándo viajan a Estados Unidos a ver el caso Toledo?"
152,@MinjusDH_Peru @canalN_ @SunarpOficial @elcomercio_peru @noticias_tvperu @prensa_inpe @presidenciaperu @RPPNoticias… https://t.co/S5oZDZMsNo
153,"RT @laconchacaviar: Vamos a las calles a defender nuestra democracia, los tuits, RTs, me gustas no paran a #VizcarraDictador.

La democraci…"
154,@latercera Bueno dura porque Ollanta Humala es un mafioso aquí en Perú y será investigado por genocida.
155,"@DecanaCALPortoc Para llorar con esta decana.
Elecciones otro vez en el CAL"
156,@DraGonzalez Carmen González ya no sabe cómo llamar la atención escusando a violentisttas
157,@ronaldgamarra @ROBERTOCHIAZZAR Estimado representante @ROBERTOCHIAZZAR el que te escribe líneas arriba… https://t.co/QSXNR3m2NY
158,@ronaldgamarra @MRREE_Uruguay Estimado @MRREE_Uruguay el que les escribe líneas arriba @ronaldgamarra es un libera… https://t.co/doTrCjc9Op
159,RT @reyreysincorona: Los colegios de abogados de nuestro país NO SOLO NO protestan por los atropellos a los “debidos procesos”. En el colmo…
160,"@Gregorio_Goyo @gonzalesposadal Turba comunista.
Turba comunista.
Turba comunista.
Yo lo dije tres veces y cuál es… https://t.co/F4tlEtJtzy"
161,@TatiAleman Siguen desgraciando la vida a personas cuyos  derechos fundamentales fueron anulados por la persecución… https://t.co/nsM6CWniPB
162,"Como pan de cada día la delincuencia aumenta.
Gracias @MartinVizcarraC por ser el peor presidente de la historia de… https://t.co/Ia0ESkejGM"
163,@evelinorcon @IDL_R y sus matones
164,RT @DN_Mariano: Sr. Juez Sahuanay esperamos una vez más corrija injusta detención de @KeikoFujimori producto del odio y la politizacion de…
165,@luisthais1 No me lea y punto
166,@allanwagnert @ACTransparencia La defensa de tu billete Wagnert
167,"Como el inútil y loco José domingo Pérez no encuentra en dos años ninguna prueba contra FP, ahora como delincuente… https://t.co/enGzDSFMfx"
168,Este traidor por billete caviar vendió su alma al diablo. https://t.co/SJLBnVA5Gl
169,@palidofuego111 Deja de fumar Juan Manuel que esa es tu famita en la PUCP
170,@AlbertoBelaunde Jajajajaja qué tal loca nos salió Alberto Belaúnde.
171,@Gregorio_Goyo @ugluis Tranquilo Goyo y no te preocupes en un momento te pasamos la lista de comunistas corruptos.… https://t.co/ezIUNUPh0Y
172,"@Angelpaezs Ignorante y enfermito Páez , los congresistas son elegidos por voto popular y democrático.
Haber postul… https://t.co/8a7k4dNteP"
173,@MelissaPeschier Eso lo determina IDL ya que esa mafia es la que mantiene a la merme prensa y jueces
174,@IDL_R Gorriti cuantos millones recibió de Odebrecht y está pasando piola.
175,@AccionPopular Cuando no estos oportunistas
176,"Vizcarra se dedicó a la persecución política y a destruir economía del país.
Esa es y será su gran obra de este dictador.
#VizcarraDictador"
177,"@IDL_R Qué pasó IDL se les acabó su circo?
Ya no tendrán cámaras?
Jajajaja todo lo que hace el hambre."
178,@FernandoArmasCa Quédate de cómico ya que como opinologo político no ganarías ni un céntimo
179,"@joluipa1960 @sudamericalibre @gonzalesposadal @APRA_Oficial @CostaGino debe ser inmediatamente desaforado.
Este de… https://t.co/T3E0he2NgC"
180,RT @lorenacorrea69: #PersecusiónPolíticaEnPerú https://t.co/euVwGJA0vF
181,RT @gonzalesposadal: COBARDIA:Una turba de matones comunistas agredieron al c. Alva Castro. Entre los manifestantes estaba el congresista O…
182,@micostasm @Jimmychinchay @MartinVizcarraC Ofensa es la huida de Graña a España y a ese ladrón no me pasa nada.
183,"@CesarVPeru *Quieren un fiscal a la medida del ejecutivo.
*Criminalizar a partidos políticos y meter presos  a líde… https://t.co/hDcTiwihe3"
184,@aolivac Lo dice el congresista del club  corrupto de Ppk?
185,"Se enriqueció?
Las pruebas queremos verlas, o eres una más de la prensa diaria que ataca sin fundamentos.
Señor… https://t.co/jhCN2SOjVi"
186,"@romancendoya @RaulQuintarueda #PersecusiónPolíticaEnPerú 
#PersecusiónPolíticaEnPerú 
#PersecusiónPolíticaEnPerú"
187,Me uno a este pronunciamiento democrático como ciudadano. https://t.co/KD46ehyr04
188,RT @RichardMontoyaR: #AlanGarcía el asilo Político pedido por el Presidente Alan García @AlanGarciaPeru  está debidamente sustentado con la…
189,"@ronaldgamarra Tranquilo terruquin que su show ya acabó.
Alan García les metió una patada por donde ya sabes y el circo de IDL ."
190,@ronaldgamarra Lo dice el libera terrucos
191,@DianaCotrado @StevenCaldern9 @APRA_Lince @Jaicec @Renzoiban @Soy_Aprista @apraint @APRA_Oficial @apranorte… https://t.co/PvOzFVPl29
192,@demuestrenlopue @MartinVizcarraC @AlejandroToledo Ambos
193,@MartinVizcarraC Sí existe persecución y blindaje a Odebrecht por parte de este ejecutivo corrupto.
194,@DianaCotrado @StevenCaldern9 @APRA_Lince @Jaicec @Renzoiban @Soy_Aprista @apraint @APRA_Oficial @apranorte… https://t.co/vUHOj5z9cs
195,"#PersecucionPolitica
#PersecusiónPolíticaEnPerú 
Alan García les bajo el telón al circo de caviares y… https://t.co/jYkOCZ0Biv"
196,Sí existe persecución política y tú @MartinVizcarraC tendrás que responder por los delitos de corrupción que estás… https://t.co/KfLFNZ6cwG
197,"@BankadaFP @diariocorreo @TubinoCarlos @PFuerzaPopular No lo permitan, es una prueba de fuego para Bancada Fuerza Popular."
198,@alvarosarco @RoloReategui Lo más gracioso es que ahora el traidor @RoloReategui es un referente y consultor político jajajajaja.
199,"RT @meiermq: “Si uno se para un día cualquiera frente a un quiosco y ve las portadas de los diarios, estaría convencido de que Fujimori ha…"
