,Tweets
119,"RT @Vponce64: @MartinVizcarraC sigue siendo el Pdte que legisla pero que no gobierna: notables amigos para reemplazar @congresoperu, elimin…"
120,"RT @PipoHUERTA: ESTE MENSAJE SE LO DEDICO A MARTIN VIZCARRA, AL CHARLATÁN QUE ESTA SENTADO EN PALACIO Y CREE QUE LOS PROBLEMAS DEL PERU SE…"
121,"RT @hashi66: @JBCPERU @soyladiestra Creo que lo correcto es que se vaya a trabajar con @IDL_R , les será mas útil como periodista de invest…"
122,"RT @zegarramining: Disculpen que sea un aguafiestas, pero, ¿ese Presidente Vizcarra no es mismo Vizcarra que se asocio con Graña&amp;Montero en…"
123,RT @LainezLozada22: Adivinen QUE!! Se 'disminuyo' la anemia de 43.5 cifra de abril 2018(cuando inicia su mandato)  a 44 % en el ultimo trim…
124,"RT @Horacio_Giusto: El feminismo actual no es más que un grupo de personas resentidas que, ante su vacío interno,  buscan generar conflicto…"
125,"RT @hermanntertsch: Como ven, entre los países con gobiernos responsables que se niegan a dejar a sus estados sin soberanía e inermes ante…"
126,RT @JBCPERU: Fiscal #JoséDomingoPérez se asustó por dos investigaciones rutinarias y recurre a la #ComisiónIDH. Lo rochoso es que lo hace a…
127,RT @juanma1216: Que cerrada de orto tan épica la puta madre https://t.co/caGPELqLt2
128,"RT @elhigadodmarita: El verdadero objetivo del Referéndum
El cambio de casi el 50% de la Constitución CONDICIONADO al Pacto de Marrakech qu…"
129,"RT @Pulmon_de_Susan: El JEFE DE CAMPAÑA de Pedro Pablo Kuczynski, @MartinVizcarraC... el mismo que recibio 6 millones de dolares de #Odebre…"
130,"RT @elhigadodmarita: Ya que pareces ser tan experto en Odebrecht, René, ¿qué tal si escribes una tesis sobre las ""maravillas"" de la empresa…"
131,RT @JBCPERU: Si aún hay dignidad en el #Congreso hay que revisar con lupa este proyecto de ley. Su autor no es #Vizcarra sino las ONG #cavi…
132,"RT @elvisocc: O sea encarcelaron a dos por la muerte de un individuo a balazos, pero ...resulta que murió a cuchilladas? El #FiscalPerez es…"
133,"RT @hermanntertsch: Países que dicen no al delirante Pacto Migratorio.
🇭🇺 Hungría 
🇦🇹 Austria
🇵🇱 Polonia
🇨🇿 R Checa
🇭🇷 Croacia
🇧🇬 Bulgaria…"
134,"RT @macabercovich: Ellas creen que ""luchan"" de esta forma por la ""igualdad"",  empatía y por la muerte al mache. De lo que no se dan cuenta…"
135,"RT @JBCPERU: #BREVES: En su mensaje, #MartínVizcarra excluyó al #fiscaldelaNación de su ronda de reuniones · Es decir, conversará con todos…"
136,"RT @aaronsalomong: ""La anemia no solo NO ha disminuido, como afirmó Vizcarra, sino que --por el contrario-- durante sus nueve meses de gobi…"
137,"RT @alfonsobaella: La anemia del presidente  : ""Si, como dice el mantra de los sobones de las redes sociales, ""ahora sí empieza el gobierno…"
138,"RT @elhigadodmarita: ""Delitos de odio"" según el Pacto Global de Marrakech, firmado por Vizcarra:
1- Toda opinión/evidencia en contra de la…"
139,"RT @meiermq: Nos roban, les agradecemos y encima les dejamos que se vendan las obras y se lleven la plata. Antes que después el Perú desapa…"
140,"RT @ugluis: Hoy @MartinVizcarraC ha inaugurado la peor especie de demagogia: la soberbia autoritaria. Vamos de mal en peor, con la clara in…"
141,"RT @aaronsalomong: Ahora resulta que IDL actuó de motu proprio... Sí, claro: Domingo Pérez no sabía nada. Solitos se hunden. https://t.co/E…"
142,RT @JBCPERU: LO ÚLTIMO: #Vizcarra evalúa nombrar como jefe de la #SUNAT a #MarcialRubio. ¡Brillante!
143,"RT @agildemeisterrh: El presidente habla de ""lucha contra la corrupción"" pero no se pronuncia sobre el extraño ""acuerdo"" entre la Fiscalía…"
144,"RT @MileiRewind: ¿Y cómo no empezar por donde comenzó todo?
He aquí la causa de que el maravilloso señor @JMilei haya llegado a todos nosot…"
145,"RT @meiermq: El acuerdo no devuelve nada de lo que estos condenados le robaron al país y encima les permite cargarse U$4,500 millones por l…"
146,"RT @AgustinLaje: Para quienes no pudieron ver la entrevista #LajeConFeinmann ya la han subido acá: https://t.co/axzoOMnCzO
Gracias a quiene…"
147,RT @Frospigliosi: respaldados masivamente por la coalición que apoya a Vizcarra y que pasa por alto todas las tropelías que comete el gobie…
148,RT @Frospigliosi: (Dirección de Inteligencia del Ministerio del Interior). Son compañeros de promoción. Un oficial que dirigió un operativo…
149,"RT @Frospigliosi: El Crnel PNP Arcenio Domínguez que comandó el operativo de seguimiento que me hicieron el 2013, regresó hace 2 semanas al…"
150,"RT @AgustinLaje: Quiero agradecer públicamente a @edufeiok y su producción por haberme invitado a dialogar y por haberme respetado, cosa po…"
151,RT @NickyMarquez1: Brillante hoy @AgustinLaje con @edufeiok!!! Francamente se comió la cancha! #LajeConFeinmann
152,@ppmarino Felices fiestas Pepe y un súper año 2019
153,RT @Frospigliosi: El 2013 denuncié que el Crnel. Arcenio Domínguez dirigía el operativo policial de seguimiento que me hacían. El 28 nov 20…
154,"RT @sullama: La condena mediática es más poderosa q la condena judicial,es así, y hoy tenemos una prensa sicaria, cómplice del poder d turn…"
155,RT @john_zuniga_v: @PedroChavarryV como es q este fiscalillo José Domingo Pérez está aún en la @FiscaliaPeru este caso debe ser revisado y…
156,RT @Dianasemi: PUCP: testimonios de estudiantes en redes sociales revelan malos tratos y humillación por pagos de pensión | La República ht…
157,RT @TRICICLODELPERU: Qué super feliz se le veía a Cecilia Valenzuela al lado de Alan García en el 2009. Me recuerda a Pamela Vertiz y a Cla…
158,"RT @mapi387: Lo que resulta IRONICO e INSULTANTE es tener como ""Ministro de Justicia"" a un VIOLADOR de Derechos Humanoss de sus HIJAS (Les…"
159,"RT @JBCPERU: Sí, de horror, pero no pasará nada. El #acuerdodeimpunidad de fiscales con #Odebrecht deja abierto el camino para que empresas…"
160,"@DraGonzalez La ignorancia es atrevida...ojalá se ilustre un poquito, entienda el tema y deje de destilar tanto odi… https://t.co/x6DFFb7zcM"
161,"RT @TRICICLODELPERU: Adivinen quien le pidió una medida cautelar a la CIDH para el fiscal José Domingo Perez: Fue el IDL, sí la ONG de Gorr…"
162,"RT @yolandacmorin: España, único país del mundo donde pueden asesinarte por llevar la bandera nacional. 1 año del asesinato de Víctor Laíne…"
163,"RT @CGuzman1967: Suerte la de Odebrecht:
- Ninguno de sus funcionarios preso.
- Negocian con el Estado de igual a igual
- Hablan cuando qui…"
164,"RT @JaimeGR144: ¿Y la aplicación de celular para combatir la anemia?

https://t.co/KZ9rhWHDR7"
165,RT @NickyMarquez1: Coincido: https://t.co/37tNL5AoXe
166,"RT @xafu: ALDO MARIÁTEGUI
Mientras Lima se mira el ombligo y se ahoga en sus odios, en el sur han sido elegidos gobernadores muy cercanos a…"
167,"Excelente decisión de Chile, eso sucede cuando el gobernante piensa en lo mejor para su país. Lamentablemente nosot… https://t.co/p0l4ux6Rjt"
168,"@VeroLinaresC Ok, pero el periodismo es reflejo del servilismo al poder de turno...ah y se mueven en la dirección q… https://t.co/M60EpeiUjy"
169,"RT @jdealthaus: Mucha gente en Cajamarca apoyo a Mesías Guevara creyendo que iba a ayudar a sacar adelante Conga, que es gran solución para…"
