,Tweets
107,RT @luchootoya: Con toda la “mala leche” de este fiscal estoy casi seguro que sus iniciales son HDP y no JDP. Me equivoco? https://t.co/9nA…
108,RT @YeniVilcatoma2: Evidente. @MartinVizcarraC no quiere ningún tipo de fiscalización ni investigación. Pide la cabeza de Chavarry y ahora…
109,"RT @SebastLF: 44% de niños con anemia y presentan papa que dicen va a ""combatir"" la anemia? 
Sin dudas, una población ignorante es fácil de…"
110,RT @IuliusAlfonsus: @MolinariJulia @catiquinto @JuanSheput @MartinVizcarraC @RPPNoticias @GiulianaLoza @JovenesK @rosamariabartra @MIKI_Tor…
111,RT @MolinariJulia: @catiquinto @JuanSheput @MartinVizcarraC @RPPNoticias Twitter le ha suspendido la cuenta a la Dra. @GiulianaLoza así vie…
112,"RT @Angel_DelgadoS: La inclusión de Giuliana Loza, y de otros 5 abogados, en la investigación del caso Cocteles, constituye una violación a…"
113,"RT @GiullianaLoza: Quiero denunciar un nuevo atentado contra la defensa de #KeikoFujimori. A sólo 48 horas de la audiencia de apelación, qu…"
114,"RT @RichardMontoyaR: El Dictadorzuelo Vizcarra dice que no más al financiamiento ilegal 👏 , que este señor de el ejemplo con los 6”millones…"
115,"RT @suriel: Es increíble q Martin Vizcarra tenga la desfachatez de señalar q luchará contra la corrupción cuando, en esencia, este presiden…"
116,RT @suriel: ▶ PPK y Martín Vizcarra recibieron S/ 6 millones para la campaña 2016 de personas que no existen o que no conocen #MensajeALaNa…
117,"RT @alvarosarco: En líneas generales, usted diría que para el Perú la migración venezolana ha sido: #NoAlPactoMigratorioONU"
118,RT @JMNH74: Todo depende de quien te toque para que sea tocamiento indebido? O me parece? https://t.co/g2lYTAc9Nx
119,"RT @elvisocc: #ElmerCaceres acusado de violacion por tres mujeres, una de ellas turista francesa, es el flamante Gobernador de Arequipa. No…"
120,"RT @josop55: Qué bien que el gobierno del maldito @MartinVizcarraC firmó el ""pacto para la migración segura, ordenada y regular"" de la ONU…"
121,"RT @PabloUrri: #OdebrechtGanoElReferendum
Q clase de vendepatrias hay en el gobierno,Procuradoria y MP?
Como puede Vela,JDP y Vizcarra exim…"
122,"RT @lordrfadgrmm: Que hermoso será contar para el 2021 con otras figuras del Fujimorismo para el congreso (entre ellas, Dra. Martha Chavez)…"
123,RT @Wolfdruida: Menos de 200millobes de dólares. Solo reconocimiento de coimas en 4 obras. 15 años para pagar. Carta libre para seguir cont…
124,"RT @veritatisperu: En Bolivia tienen a Evo en Peru tenemos a Vizcarra

#VizcarraTuTampocoPuedesReelegirte 
#Peruzuela https://t.co/BEahXLwv…"
125,RT @RaulQuintarueda: #VizcarraDictador y la #PrensaBasura hicieron que mirásemos a otro lado mientras los fiscales de Gorriti/IDL perpetrab…
126,RT @DN_Mariano: #OdebrechtGanoElReferendum https://t.co/GRRcJw43iu
127,RT @Wolfdruida: El equipo especial de Fiscales Lavajato así como el Procurador Ramírez deberían renunciar en el acto por firmar un acuerdo…
128,"RT @Gatitadelsur: Odebrecht no solo pone y saca presidentes sino que además dicta y gana REFERÉNDUMS ! Vaya Vaya ! 
#OdebrechtGanoElReferen…"
129,"RT @Wolfdruida: Aprovechando el proceso de consulta popular, el equipo especial de la Fiscalía le hizo un regalo de Navidad a Odebrecht fir…"
130,"RT @DN_Mariano: Mientras @MartinVizcarraC jugaba y distraía con referéndum fraudulento, alfiles de un sector de la @FiscaliaPeru negociaba…"
131,RT @alvarosarco: El caviarón Walter Albán dice que la gente rechazó la bicameralidad porque le hizo caso a Vizcarra. Fue al revés. Viendo q…
