,Tweets
130,"RT @CiudaPachacutec: Lo triste d la cagada q hace @MartinVizcarraC es q el comunismo o su versión tramposa, el “progresismo” se desmorona e…"
131,RT @manuel_llamas: Los comunistas hablando de derechos humanos... Te tienes que reír 😂😂😂 https://t.co/rY3JIFIy78
132,RT @CoquiAngelica: #DiaDeLosDerechosHumanos la izquierda habla de DDHH y se olvidan que Michelle Bachelet trajo a miles de haitianos y los…
133,RT @reyreysincorona: Ya he leído a algunos insultando a Federico Salazar por este artículo!! Así son de intolerantes los que reclaman a otr…
134,"RT @naxxxos: Hay dos cosas diferentes: 

*Enemigo: Quiere destruirlo a como dé lugar. 
*Antagonista: No es su amigo, pero tampoco quiere de…"
135,"RT @JBCPERU: No siempre, pero casi siempre, el pueblo suele luchar por sus derechos en el bando de sus mayores enemigos. #Toledo, #Humala,…"
136,"@ppmarino @JapBlanquiAZul Lo mismo harían los NEO TERRORISTAS de hoy.
#TerrorismoNuncaMas"
137,"RT @JoseNoriega1969: Gracias al referéndum ya no estarán en próximo Congreso ,Glave, Huilca, Arana, Sheput, Lescano, Lombardi, Bruce, De Be…"
138,"RT @Horacio_Giusto: En el #DiaDeLosDerechosHumanos  no va a faltar el genocida que diga ""matar un niño inocente antes de que nazca es un DD…"
139,RT @lazaroelmundo: Convendría recordar que el voto es secreto. Intentar identificar votantes suena EXTREMADAMENTE peligroso
140,RT @VozLiberal: La prostiprensa desfila por Palacio de Gobierno en el besamanos de Alan. así son siempre: se arrodillan ante el poder de tu…
141,RT @VisigodoRancio: Las mujeres tienden a ganar sueldos más bajos cuando su supervisor es otra mujer. https://t.co/pP8XsDh5Pf
142,RT @ugluis: Completamente de acuerdo. Amerita la rebelión del pueblo. https://t.co/JloyXt6cby
143,"RT @rlopezaliaga1: @Cuarto_Poder y ODEBRECHT CREEN QUE LOS PERUANOS SOMOS ESTÛPIDOS..! EL DAÑO OCASIONADO POR ODEBRECHT AL PERÚ, EN BASE A…"
144,RT @ugluis: Pronto veremos a las vedetuchas y pseudo intelectuales llorando a coro para decir “... es que no había otra alternativa “. Igua…
145,El cumunismo se esconde detrás de palabras agradables. https://t.co/uFNmULEygG
146,"RT @Tiempo_26: ▶ Jóvenes ingenieros de sistemas descubren posible fraude electoral en el referéndum de Vizcarra y aquí está el vídeo:

▶ LE…"
147,RT @josepimentelali: Después de este referéndum trucho nos dirigimos a este despeñadero !!👇🏿👇🏿👇🏿👇🏿 https://t.co/8Ea39xBSbT
148,"RT @mlukacs: ¿Que ""respaldo popular"" celebra Vizcarra si 1. la inmensa mayoria no sabe por que y para que voto? 2. los resultados de encues…"
149,"RT @ElPrinc05621638: @suriel @evoespueblo Despierta hermano boliviano, este régimen los volverá miserables, saquen el espíritu guerrero, lu…"
150,"RT @mneiraacevedo: @suriel @evoespueblo Ojalá Bolivia no siga votando al boludo de Evo , sino ya es culpa de ellos"
151,"RT @suriel: Comparte este vídeo para q llegue a todos los valientes d Bolivia q, ahora mismo, están luchando por su libertad y para recuper…"
152,"RT @madorni: El mundo crece en base al comercio, a la producción y a la apertura económica: este año el 98,45% de los países del mundo van…"
153,RT @Milenadovil: @AlcortaLourdes Guardemos pruebas congresista. Algo se podrá hacer. NO NO NO NO #4VECESNO al #ReferendumViciado
154,RT @federicomerani: @AlcortaLourdes @pintora67 El fraude lo evitaremos nosotros los Supercholos hoy que votaremos así https://t.co/szrh58Ys…
155,"RT @cristiancrespoj: En sus marcas, listos, HAMBRE! Ya quisiera ver a los intelectualoides de izquierda y a los cerebros fritos comunistas…"
156,RT @elscorpione1950: Rospigliosi: actual @MininterPeru Morán “un individuo muy hábil y a la vez siniestro y oportunista” tiene estrecha rel…
157,RT @ugluis: Desvergüenza total. https://t.co/2F1voAApCu
158,RT @ugluis: Hace bien el APRA. Eso es tener valor para enfrentar la desvergüenza del chuponeo y la persecución política. https://t.co/73vgS…
159,"RT @habersperger: por si acaso no soy liberal ni defiendo a esa porquería de negocios que son los casinos, solo me divierte la ética blande…"
160,RT @habersperger: gracioso que critiquen las adicciones los mismos que proponen legalizar las drogas y dicen que fumarse un troncho es cool…
161,"#FelizSabado
Hoy sábado, por feriado en PERÚ, se prepara el pueblo para mañana en el referéndum VOTAR 4 VECES NO.… https://t.co/KqfLUHmVus"
162,"RT @RodrigoRMol: Cómo amanecieron?
 Si estás trabajando..ánimo!!
  Si estás descansando...bien!
   Donde estés y cómo estés....y
    Si te…"
163,"RT @ElConstitucion2: Estamos cansados que los comunistas nos criminalicen siempre cuando ellos son el auténtico peligro para España. PP, Vo…"
164,"RT @mgonza1973: Buen día cabr@s #BuenSabado #FelizSabado  hoy era voluntariamente venir a trabajar, no obligue a nadie tenemos que entregar…"
165,RT @RademannKarin: @juanrallo Hay que recordar que el partido NAZI era el Nacional Socialista. Los derechos individuales valieron un comino
166,RT @BernaldoDQuiros: @juanrallo @manuel_llamas El nacionalismo es holista y colectivista por definición. Es la disolución del individuo en…
167,"RT @abogadodefamil1: @juanrallo La nación existe como hecho histórico ya dado, generado de forma involuntaria durante siglos: no es un inst…"
168,"RT @eriulfreborn: @juanrallo Yo diría que el patriota ama a su patria disociándola del Estado, mientras que el nacionalista considera a la…"
169,"RT @juanrallo: Una forma sencilla de distinguir patriotismo de nacionalismo: para el patriotismo, la idea de nación (y su unidad) es sólo i…"
170,"RT @ari_antoine: “La democracia consiste en poner bajo control al poder político” 

Karl Popper"
