,Tweets
80,RT @Gatitadelsur: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @CMHNTM @veritatisperu @xafu @manarelli…
81,RT @imejiapalomimo: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritatisperu…
82,RT @carlosc00268781: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @Gatitadelsur @CMHNTM @veritatisperu @xafu @manarelli…
83,RT @DN_Mariano: @FiscaliaPeru de Vela y Pérez con ayuda de @IDL_R  pretendieron impedir audiencia de apelación de @KeikoFujimori para recup…
84,@MartinVizcarraC hace una reunión sin el pdt de la @FiscaliaPeru @PedroChavarryV así dice respeta los poderes del E… https://t.co/bvRLewd7cp
85,"RT @MIKI_Torres_: Increíble, ahora quieren dejar sin defensa a Keiko Fujimori. Insisto, no es cuestión de pareceres políticos, el privar de…"
86,"RT @msalazarcongres: Lo irónico es q  ud. @VicAZeballos  sea Ministro de Justicia. Doble estándar: caviares, izquierdistas y medios de pren…"
87,"RT @rsousaperu: El fiscal D. Pérez perturba ilegalmente, el legítimo derecho a la defensa eficaz de Keiko, al incluir formalmente como inve…"
88,RT @vasquezkunze: Vizcarra deja al Perú con más anemia. Cierre de años 2015 (43.5%); 2016 (43.6%);  2017 (43.6%);  2018 (44.7%) Fuente: INE…
89,"RT @alvarosarco: La concha del día. Raúl Diez Canseco, el viejo verde que le quitó la novia a su propio hijo y que con un DS saneó las deud…"
90,RT @GiullianaLoza: Ante este nuevo intento por afectar el derecho de defensa de #KeikoFujimori así como la limpia trayectoria de los abogad…
91,@PEMIALEX @PIP1509 @MartinVizcarraC Estos son los Mega delincuentes https://t.co/ct4a634Kgv
92,"@ELV1221 @SILVYTA27 @MartinVizcarraC No pluralise Sr, hay un solo objetivo tras de la carcelación de keiko Fujimori… https://t.co/DBoVzqIcUc"
93,RT @rsousaperu: Miembro del Tribunal Constitucional habría recibido “ bonos” irregulares de la PUC; alguien investigará esta situación o ta…
94,"RT @alvarosarco: Aprende, @MartinVizcarraC. Esto es querer a la patria y ser un bien nacido. Vizcarra, para ti los peruanos deben estar en…"
95,@asesora74 @MartinVizcarraC Vizcarra Tiene mucho que ver es el más IDL gorriti quienes digitan al fiscal JDP. La ab… https://t.co/VxUXLihAOZ
96,RT @leo_valra: Hay que ser bastante imbecil para creer que el país se va a comer el cuento de la lucha anti corrupción cuándo tiene más de…
97,RT @MarthaChavezC: Ya si esto no es persecución y a cargo de un desenfrenado que se ensoberbece por recibir circunstanciales muestras de ap…
98,"RT @JBCPERU: Según EC los 5 aportantes fantasmas del Apra suman 6,400 soles.
¿Eso es lavado? ¡No jodan! Esto es una campaña de demolición c…"
99,"RT @bethlaw011: Privar de defensa a Keiko tiene sentido 
Gobierno de @MartinVizcarraC pretende  ley que regula ejercicio profesional de la…"
100,"RT @Vponce64: Ignorando principios periodísticos, @elcomercio_peru  y medios tradicionales inician campaña para encarcelar a oposición. Acu…"
101,"RT @DN_Mariano: Atentado antidemocrático al derecho de defensa, dirige @IDL_R y delincuente #Gorriti en complicidad con tirano @MartinVizca…"
102,"RT @TubinoCarlos: El Presidente ⁦@MartinVizcarraC⁩ continua Pechando al Congreso, siguiendo los consejos d su Asesor Argentino Maximiliano…"
103,RT @meiermq: El señor Salaverry como congresista tiene un solo voto...así que mejor no se comprometa a lo que quizá pudiera no ocurrir.🤨 ht…
104,RT @laconchacaviar: En el mall: Mi hija escoje muñecas y cosas de niñas y mi hijo el carro mas grande entre los juguetes... Hasta que que u…
105,"RT @LuzSalgado_R: Como Secretaria General Nacional del Partido Político Fuerza Popular elevo mi preocupación al Poder Judicial, al Defensor…"
106,"RT @Gatitadelsur: Esta BASURA ya no sabe qué hacer para que le den un puesto! Qué tal SINVERGÜENZA! 👇
Petrozzi mas decente quedarías sacand…"
107,RT @luchogalarreta: El abuso y violación a todo derecho constitucional contra @KeikoFujimori de tener un debido proceso ya es VERGONZOSO. ¡…
108,RT @romancendoya: Mi columna interpretando el referéndum en su verdadera dimensión. El problema es que hemos vuelto a la incapacidad de ges…
109,Quiero denunciar que el fiscal @JoseDomingoPe digitados por el gobierno de turno Vizcarra y IDL Gorriti bajo el gui… https://t.co/2jdI3eXUiS
110,En los contratos publicitarios comunicación en todos los órganos corporaciones públicas y municipios se le hizo y s… https://t.co/mewZUSI4zx
111,@laconchacaviar @PalomaNoceda Eso va ser el problema ahora que la mujer con tanto beneficio que se le da mediante l… https://t.co/AnqykKtd94
112,@Adrian22970624 @MartinVizcarraC Calla troll que hablas de acabar con la corrupción si en estos momentos nos está g… https://t.co/dYnbghvlXI
113,"Ósea @dsalaverryv se aliado al gobierno dictatorial de @MartinVizcarraC ??
-Vizcarra firmó el pacto de la inmigraci… https://t.co/rKNUe2p2wU"
114,RT @leo_valra: @JoseDomingoPe @GiullianaLoza Hasta cuándo podré  creer en el fujimorismo y que Ud. no me acuse de hacer brujería para termi…
115,"Culpar keiko tan igual que culparon al AFF, esa es la consigna Sr @MartinVizcarraC ?? No todos los peruanos somos s… https://t.co/VR4i0L7IT8"
116,RT @Gatitadelsur: Acorralar y culpar a Keiko a como dé lugar? ⁦@MartinVizcarraC⁩ CREES QUE LOS PERUANOS SOMOS IDIOTAS ?Te has convertido en…
117,"RT @OscarSignus: @cdebessa @lizysava Así es, imagínate
Vizcarra dice querer salir de la corrupción y el PJ corrupto elige a magistrado de J…"
118,"RT @OscarSignus: OTRA MENTIRA, ""DESINTERESADA"" ? 
EL PUEBLO NO LOS ELIGE, LOS ELIGE LA IZQUIERDA.
regalaste tu voto!

Martín Vizcarra: ""Con…"
119,"RT @leo_valra: Imperdible el economista Roberto Abusada advirtiendo el abandono y estado crítico economíco.
Estamos advertidos, @MartinVizc…"
120,"RT @Politico_pe: Denuncia penal contra Marcial Rubio, Pepi Patrón y la cúpula en pleno de la PUCP. Al parecer, una organización criminal ha…"
121,"RT @romancendoya: A #JoseDomingoPérez — presunto fiscal— le delata su lenguaje corporal. Resulta histriónico, con megalomanía narcisista. N…"
122,RT @Jali_Cotrina: Faltan 12 días útiles para q el NUEVO Presidente del Poder Judicial asuma su cargo; por que Vizcarra en complicidad con S…
123,"RT @TubinoCarlos: Pedido d Fiscalía Superior d postergar la audiencia carece d Sustento Jurídico, toda vez q la responsabilidad de remitir…"
124,"RT @Artemisa0209: @laconchacaviar @PipoHUERTA @PalomaNoceda Hmm...yo también pensé lo mismo, no será despecho? 
Q raro, justo cuando su ""ac…"
125,"RT @leo_valra: @laconchacaviar @PipoHUERTA @PalomaNoceda Ahí hay gatito encerrado, pearece que palomita es un ave de paso....habran mas not…"
126,"RT @laconchacaviar: La congresista @PalomaNoceda habrá denunciando supuesto tocamiento indebido por despecho?

Soy periodista, tengo derech…"
127,RT @martinbelaundem: Como ex decano del CAL y expresidente de la Junta de Decano de los Colegios de Abogados del Peru expreso mi seria preo…
128,RT @Wolfdruida: @J8ustinza ¿Y quién le revisa la tarea a Vizcarra? ¿Quién le pone 05 por la pésima gestiőn del Ejecutivo en donde todos sus…
129,"RT @leo_valra: #VizcarraQuierePresaAKeiko
-Involucran a su defensa 48 hs antes de revisar su caso
-Cajonean 45 días el expediente para revi…"
130,"RT @jairbolsonaro: Tomamos conhecimento de que a Caixa gastou cerca de R$ 2,5 bilhões em publicidade e patrocínio neste último ano. Um absu…"
131,"@jairbolsonaro Bravo...👏👏👏 Asi nos hace falta un presidente Aquí.. Que venga Bolsonaro a Perú, que se vaya Vizcarra… https://t.co/c8vRaU9VjW"
132,"RT @leo_valra: Aprende @MartinVizcarraC esto se llama cuidar el dinero de los contribuyentes, ahorro y no al despilfarro.
Quieres llegar al…"
133,"RT @ExpresoPeru: #ExprésateconExpreso ✍️
¿Está de acuerdo con la inclusión de #GiulianaLoza en el caso cocteles?"
134,RT @Gatitadelsur: @YeniVilcatoma2 @MartinVizcarraC @elcomercio_peru Al presidente NO ELEGIDO POR EL PUEBLO lo tienen SECUESTRADO! Pues tien…
135,RT @YeniVilcatoma2: Evidente. @MartinVizcarraC no quiere ningún tipo de fiscalización ni investigación. Pide la cabeza de Chavarry y ahora…
136,"RT @GiullianaLoza: Quiero denunciar un nuevo atentado contra la defensa de #KeikoFujimori. A sólo 48 horas de la audiencia de apelación, qu…"
137,@Poder_Judicial_ @FiscaliaPeru @colegioAbogados @Defensoria_Peru @CIDH @ONU_derechos una clara obstrucción de parte… https://t.co/9ACNfwI4X3
138,"De seguro que está comisión contará con toda la gentita que le ayudaron con el sisisino del ""Referéndum tramposo"" I… https://t.co/J8M3vCN9TS"
139,"RT @ArturoReyes_C: @ugluis Quiere gobernar a base de ""comisiones de notables"" que legitime sus reformas constitucionales. Tal como lo hizo…"
140,RT @ugluis: @MartinVizcarraC vuelve al esquema: en falso nombre led pueblo le pone cencerro al Congreso y quiere que se legisle como quiere…
141,RT @Gatitadelsur: @MEMEOPERU Cuando la gente deje los odios y se ponga a pensar 🤔 recién se darán cuenta del TIRANO ( no elegido en las urn…
142,RT @MEMEOPERU: Parece que todos los chupasangres parásitos del estado están con las horas contadas. JAJAJAJA y ellos en su mayoría votaron…
143,"RT @ugluis: Hoy @MartinVizcarraC ha inaugurado la peor especie de demagogia: la soberbia autoritaria. Vamos de mal en peor, con la clara in…"
144,RT @gildatrkovic: @catiquinto @RPPNoticias #VizcarraDictador Ya nos metió la mano al bolsillo en adelante financiaremos a partidos político…
145,"RT @PrimerPedal: @catiquinto @RPPNoticias ¿No era que los derechos laborales no iban a ser recortados?
¿Crearán una nueva ley laboral, con…"
146,"RT @YeniVilcatoma2: Un largo cuento, utilizado demasiadas veces. Todo un fracaso. https://t.co/CfwA7BvKNt"
147,Ya pues.. Sra mermelera el acuerdo está hecho a la medida de este gobierno @MartinVizcarraC y su fiscal José Doming… https://t.co/3wUxnYF4YW
148,Salieron los lacayos a defender el acuerdo de @MartinVizcarraC con odebrecht?? Ya cuentan con la licencia corrupta… https://t.co/ArKS7DZC2Q
149,"RT @GustavoOrozcoH: La Izmierda siempre será:

-Descarada
-Hipócrita
-Doble rasero
-Extremista
-Irracional
-Proterrorista
-Proaborto
-Provi…"
150,"RT @IuliusAlfonsus: @sullama Ha confesado q ha cometido un delito, renuncia y cree q ya ""terminó"" el delito? El MP? Hay q ir agarrando a lo…"
151,"RT @Vponce64: @MartinVizcarraC sigue siendo el Pdte que legisla pero que no gobierna: notables amigos para reemplazar @congresoperu, elimin…"
152,"RT @MarthaChavezC: Ahi está pues, un verdadera asociación ilícita para delinquir o una organización criminal. Típico carrusel o secuencia d…"
153,RT @ferblog: Parece que se viene una cambio de actitud en la forma de enfrentar el populismo y autoritarismo presidencial desde desde la op…
154,"RT @Azulabril16: ¿Qué pasó con el Referéndum de Vizcarra?
- Junta Nacional de Justicia será integrada por Pedro Chávarry
- Financiamiento:…"
155,"Este pacto con la ONU es lo peor que se ha hecho, le damos la bienvenida a todos los inmigrantes asi como unos son… https://t.co/EIwnbOqxCB"
156,"RT @MIKI_Torres_: Luego de  52 días de haber puesto a disposición mi cargo de sub secretario de Fuerza Popular, hoy queda formalmente regis…"
157,RT @MIKI_Torres_: Ahora concentraré mis esfuerzos en las reformas que el  país necesita y en continuar dirigiendo el Comité de Transición q…
158,"RT @Vponce64: Cuando Pdte @MartinVizcarraC convoca a presidentes de @congresoperu, @Poder_Judicial_ y TC e ignora a FN de @FiscaliaPeru vue…"
159,"RT @AuchnowDaniel: “Parece que procurador ha defendido intereses de Odebrecht”
@MartinVizcarraC Gobierna a sus propios intereses con Odebre…"
160,RT @JovenesK: Expresiones de odio irracional como las de Luis Cáceres contra los jóvenes de FP deben desaparecer para que prime el respeto…
161,RT @Pquirozt: @lacucuchiperu @MilagrosLeivaG Algunas les encanta difamar y distraer la atención y de paso blindar https://t.co/FenIzAbAOB
162,"RT @lacucuchiperu: Una pregunta @MilagrosLeivaG : si ahorita voy y denunció a tu esposo de abuso a mi sobrina y digo que fue hace dos años,…"
163,"RT @Jaicec: Ya no se acuerdan que mientras #Toledo era presidente y se levantaba más de 20 millones de dólares, #Gorriti de #IDL le rogaba…"
164,RT @FernandaAranib: @alexiplusmetal Debería explicar al pueblo que lo apoya quien dio ese aporte @FiscaliaPeru @Poder_Judicial_  https://t.…
165,"RT @ArdidDeLaRazon: ▶ Asesor palaciego de Martín Vizcarra ganaría S/ 50 MIL mensualmente 

▶ LEA + AQUÍ: https://t.co/AENRGG8PYQ https://t.…"
166,RT @veritatisperu: @ferblog @MartinVizcarraC @RPPNoticias @Vponce64 @Pulmon_de_Susan @jdealthaus @JBCPERU @ExpresoPeru @ugluis @eudmed @per…
167,"RT @TRICICLODELPERU: Adivinen quien le pidió una medida cautelar a la CIDH para el fiscal José Domingo Perez: Fue el IDL, sí la ONG de Gorr…"
168,"RT @Manifiesto_pe: CANAL DE GRAÑA RECICLA A BOREA

Después de protagonizar ""kenjivideos"" donde se negocian votos para salvar a @ppkamigo de…"
169,"RT @lordrfadgrmm: @Manifiesto_pe @ppkamigo @ONPE_oficial @JNE_Peru Los ""Cuellos Blancos de Choquehuanca"" contraatacan."
170,RT @lcbcasbo: @reyreysincorona Que asco! Que indignación! Dicen estupideces como: “ahora gobernará el pueblo” pero atropellan en algo tan t…
