,Tweets
116,RT @Lalilolila: @peru21noticias Pide proteccion para hacer lo que le da la gana y seguro que ese nido de caviares defensores de terrucos se…
117,"RT @naries25: @peru21noticias #DP organización #CIDH manda en el Perú 🇵🇪
Falta que diga #PersecuciónPolitica
Todo tiene sus tiempos, como d…"
118,RT @MarthaChavezC: El colmo de lo patético. Le encargaron A DEDO una determinada Fiscalía y determinados casos y no quiere que también a de…
119,"RT @PaulMiyashiro: @Ideele @CIDH Sí, ahora pretenden maquillar lo que hacen. https://t.co/1IAx1o8Dmn"
120,"RT @elhigadodmarita: El verdadero objetivo del Referéndum
El cambio de casi el 50% de la Constitución CONDICIONADO al Pacto de Marrakech qu…"
121,RT @elhigadodmarita: Cómo se puede ser tan soberanamente imbécil? Llamar “victoria histórica” a un referéndum “ganado” utilizando a medios…
122,RT @KeikoFujimori: 43 días después de haberse iniciado mi prisión preventiva acabo de recibir la noticia que mi familia y yo hemos esperado…
123,RT @TuKuyRiKuy4: En periódico mural d la @PoliciaPeru se difunde caricatura sobre Keiko Fujimori del recalcitrante antifujimorista Heduardo…
124,"RT @KarlaCalle: Sres @CIDH este Sr. que aquí👇🏼leen es el fiscal encargado de investigar a @AlanGarciaPeru , ¿Les parece correcto que llame…"
125,RT @JBCPERU: Si aún hay dignidad en el #Congreso hay que revisar con lupa este proyecto de ley. Su autor no es #Vizcarra sino las ONG #cavi…
126,"CIENTOS DE TROLLES CONTRATADOS X EL LADRON #VIZCARRA, ESPECIALMENTE PARA INSULTAR A LA DRA. @rosamariabartra!
BASTA… https://t.co/c30bIDng0q"
127,"@RPPNoticias CIENTOS DE TROLLES CON O, 2,6,...7 SEGUIDORES CONTRATADOS x #VIZCARRA ESPECIALMENTE PARA INSULTAR AL F… https://t.co/IxiKX022JF"
128,@Coquini2 @RPPNoticias https://t.co/pboapBYUsO
129,@Marisol47741743 @RPPNoticias https://t.co/Yyd9DgZkvH
130,@toganeitor @RPPNoticias https://t.co/3K9KClqsH9
131,@MargotCalderon @RPPNoticias https://t.co/F7poMOD5aW
132,@MarcosZea5 @RPPNoticias https://t.co/RGIBvvEzUP
133,@arkanito_rocker @RPPNoticias https://t.co/T9JGmPEFzJ
134,@magaly_terrazos @RPPNoticias https://t.co/njXSNRwKhV
135,@marialeamazonas @RPPNoticias https://t.co/A2IRcdliC5
136,@JOSEMAURICIO198 @RPPNoticias https://t.co/aJ78tyWh4f
137,@carlos950carlos @RPPNoticias https://t.co/NrphtmlQsf
138,@zeydaaguilar @RPPNoticias https://t.co/cYqGYnvbw1
139,@walexmedina @RPPNoticias https://t.co/e8OiKE2fg1
