,Tweets
89,RT @KarlaCalle: 🤣🤣🤣🤣🤣🤣 https://t.co/0uRPTzi1a9
90,"@cevalenzuelav Ups... que tal patinada.
Seria bueno Sra @cevalenzuelav q revisé q es un Trol!!!!
Por que la Sra… https://t.co/4YH5NDQWIz"
91,"@Jimmychinchay Total si gastan en arregló navideño esta mal, corrupción.
Ya pues decidanseeeeee
cc @congresoperu @dsalaverryv"
92,RT @Lu_315: El Mensaje a la Nacion para qué era?
93,RT @BeingoleaA: 20' anulan gol a Cristal por off side que no fue. Tremendo error arbitral.
94,"RT @TatiAleman: Para conformar la comisión de reforma política @MartinVizcarraC asegura que convocará a
- Presidente del Congreso 
- Presid…"
95,"RT @institutoahorro: ¿quien dijo esto y se ha demostrado todo lo contrario?
22 Ago 2011- rector de la Universidad Católica Marcial Rubio:
“…"
96,RT @RRomeroVISTO: Es una vergüenza para el país y un insulto a la dignidad de nuestros hijos ver cómo Odebrecht se mete al bolsillo al pres…
97,"RT @EjercitoPeru: #HistoriaEP | #UnDíaComoHoy, en 1892, nació el General de División Eloy Guadalupe Ureta Montehermoso, último Mariscal del…"
98,"RT @MindefPeru: ¡El @MindefPeru y las Fuerzas Armadas siempre apoyando a la población!
Ante problema sanitario en Villa María del Triunfo,…"
99,"RT @MindefPeru: Por disposición del presidente @MartinVizcarraC, @EjercitoPeru inició una nueva jornada para atender el problema de salud p…"
100,"RT @Manifiesto_pe: ¡Broncaza! @MilagrosLeivaG terminó a gritos la entrevista con el abogado Eduardo Piaggio, defensor legal del suspendido…"
101,RT @UrsulaLetonaP: Hace 7 años se promulgó la Ley de Enfermedades Raras pero hasta hoy no cuenta con un Reglamento. Esta tarde recibí a la…
102,"RT @Noktambuleante: Alberto #Borea, operador para salvar a @ppkamigo de la vacancia, hablando como bueno en @canalN_ sobre justicia A ver s…"
103,"RT @EjercitoPeru: #AhoraEP | Soldados, debidamente equipados con palas, picos, guantes y mascarillas, colaboran con la limpieza y traslado…"
104,"RT @SucamecPeru: #ÚLTIMO
La @SucamecPeru ha dispuesto la inmediata CANCELACIÓN de las licencias para uso de #armas de fuego del ciudadano J…"
105,"RT @karembq: ¿Quiénes son los jueces superiores Octavio Sahuanay, Jesica León e Iván Quispe que revisarán la apelación de la prisión preven…"
106,RT @mardewe: Este pais esta cada dia mas inseguro hoy dia he vuelto a vivir el robo en carne propia...
107,"RT @Torre_68: @PETO184 Por lo visto en la nota, el problema no está en las regiones sino en el Gobierno central: asignación tardía de recur…"
108,"RT @Manifiesto_pe: Libro ""Una muerte en agenda"", de periodista @DezaEduardo se presentará este lunes. Investigación confirma asesinato de E…"
