,Tweets
94,RT @epatriau: Mensaje con aroma a 28 de julio. No es un mensaje más. Es el de alguien que sabe que ganó por goleada hace cuatro días.
95,"RT @AlbertoBelaunde: Notable mensaje presidencial: Impulso reformista en sintonía con lo que demanda la ciudadanía.

Espero que mis colegas…"
96,RT @sustiwa: Para quienes pidieron más información sobre mi audífono- este es https://t.co/t7tNE999tq
97,"RT @sustiwa: Podrían subir una versión del mensaje que incluya subtítulos o con recuadro con intérprete de señas con @MoisesLSP, me quedé s…"
98,"RT @santoschilcano: ""Su éxito será el del Perú"".
Concuerdo contigo, mi querido amigo @LDavelouis https://t.co/o7p7J8hbDw"
99,No sé si reírme. En serio. https://t.co/YzXfzYTIcE
100,Buen mensaje. Fondo tan potente que las imperfecciones de forma pasaron desapercibidas. Y aunque del dicho al hecho… https://t.co/xvx6LYFzp4
101,"RT @orbisa35: Al doctor Tuesta lo conocí a través de sus libros sobre los procesos electorales, mucho antes que ingresara a la ONPE https:/…"
102,"RT @matuk: @VictorAndresGB @alvarezrodrich @tuesta Recuerdo bien que a fines de los 70s, cuando tuvo que hacer su memoria de bachiller en l…"
103,"RT @matuk: @VictorAndresGB @alvarezrodrich @tuesta Despues, le ayudé a programar en dBase II (entramos juntos a EEGGCC en 1973) para proces…"
104,"RT @tuesta: @VictorAndresGB @alvarezrodrich Eso está fuera de dudas. Semanas antes de ser elegido presidente del Congreso, formaba parte de…"
105,RT @tuesta: @matuk @VictorAndresGB @alvarezrodrich Farid lo había olvidado. Sin pensarlo seguí investigando y trabajando en el tema. Cuando…
106,RT @elcomercio_peru: Los antecedentes del presunto delincuente abatido por policía en San Martín de Porres https://t.co/yrCmUz1jw0
107,"RT @matuk: #POLITICA Nuevamente, el defensor insigne de la clase obrera, sale en defensa de los asalariados, en su posicionamiento para el…"
108,"@LuisDeStefano Que salga con alguna ""idea"" así (de algún modo hay que llamar al exabrupto), no me sorprende tanto c… https://t.co/phDddP20ey"
109,RT @LuisDeStefano: Sorprende ingratamente VAGB cuando afirma que sin el incentivo de la reelección los congresistas dejarán de trabajar. Co…
110,"RT @2018Ntv: [EN VIVO] Paloma Noceda: ""Yo tengo de testigo a @luchogalarreta y considero que sabrá responder con la verdad"" #2018N vía @can…"
111,@patriciagamarra So I see.
112,"RT @pyz30: #Chile Pacto ONU sobre #Migración 
La difusión no tranforma en ciertas las falsedades.
Opiniones deben ser confrontadas con hech…"
113,RT @tuestadavid: Data analysis en todos los campos. https://t.co/RY5p9TN8Ei
114,La ironía ha muerto. Y no murió de un disparo: la extinguieron como al tigre de Tasmania. Los persiguieron hasta qu… https://t.co/oPXzxFwqYi
115,"@juliocarlos1969 Doc, infórmate un poquito.
https://t.co/PuzGR1m0t4"
116,Estoy seguro de que es porque los sueldos de los profesores del colegio sí suben todos los años para asegurar una ó… https://t.co/IaK7HEERMa
117,"@GzegarraM @Manifiesto_pe @elhigadodmarita @MartinVizcarraC Nada, los dos hablas español y usan las manos para refo… https://t.co/c6JuyTNpXe"
118,"RT @idehpucp: [MAÑANA] No te pierdas la inauguración de la muestra temporal ""Para recordar Yuyanapaq. 15 años después"" en el @LUMoficial ht…"
119,"RT @jfowks: El acuerdo da certeza a la empresa para que pueda seguir operando y pague las reparaciones civiles, tributos y deudas. Sin acue…"
120,RT @jfowks: La información que entreguen la empresa y los ex ejecutivos  puede generar que asuman responsabilidad penal por otros casos en…
121,RT @jfowks: Los nuevos empleados de Odebrecht están obligados a buscar y entregar los documentos que pidan los fiscales del Equipo Lava Jat…
122,"RT @jfowks: Las pruebas entregadas por Odebrecht desde 2017 quedan aseguradas, serán válidas para las diligencias y juicios futuros. Habrá…"
123,"RT @jfowks: ¿Por qué el acuerdo alcanzado entre Odebrecht, el Ministerio Público y la Procuraduría ad hoc del caso Lava Jato es útil? Los m…"
124,RT @jfowks: Más razones para que el fiscal Chávarry no haga cambios en el equipo especial Lava Jato. Orlando Martello: “Está todo listo par…
125,@Cesarcanales093 https://t.co/uBVaMxhi6g
126,"LEAN, qué bueno este hilo. Ultra informativo, ultra claro. Sobre inmigración. Sobre derechos. Sobre derecho interna… https://t.co/VSO5yEBbtF"
127,@reformoagrario sobre todo a USIL
128,@boniglia https://t.co/syseuqyqwT
129,"@Ricardo33578028 De acuerdo. Si hubiera puesto 19.3% tendría que haber puesto que el #SíSíSíNo solo obtuvo el 51%,… https://t.co/gSUKLmsq93"
130,RT @GzegarraM: @AlanGarciaPeru Cuando no haciendo demagogia 🙄
131,"RT @tuesta: @VictorAndresGB @alvarezrodrich Estimado Viticho. Valentía Paniagua, a quien apreciaba mucho, no me nombró, sino el CNM de una…"
132,"Fujimoristas el 11 de abril del 2016, cuando sacaron 73 curules (56% del total) con 39.8% de los votos:
""El Pueblo… https://t.co/uNdgkQRJdn"
133,@Josefina_28 @elcomercio_peru Felicitaciones!!!
134,@PomaGuaman @patriciagamarra @BeingoleaA Y ese es el único que va a ir a votar.
135,@juanmanuelbx @patriciagamarra @BeingoleaA Los que se informan no votan.
136,"RT @cevalenzuelav: Oye trol patética.Tú me retas?Crees que voy a polemizar contigo,que dices mentiras por encargo?Por supuesto desmiento to…"
137,RT @Feli_Oli: @hugonopo aquel que genere un retorno &gt;= al costo de capital del que la provee y genere beneficios por encima del costo de no…
138,RT @sustiwa: Desde hace un poco más de dos semanas tengo nuevo audífono- se trata del Siya 2 de la marca Oticon y ... es realmente alucinan…
139,E S T O https://t.co/Ej9syP0sgk
140,Oish... 🤗 https://t.co/84Ae8vBHmA
141,"RT @patriciov: 🚨SORTEO MOCHILA DE EMERGENCIA🚨

Sígueme en Twitter, Instagram y haz un tuit con el HT #MochilaDePatricio

Comienza el 2019 c…"
142,"RT @tuesta: 😁 Los incomprendidos. Si se fuga un investigado por la justicia, se reclama por la impericia de los servicios de inteligencia.…"
143,"RT @tuesta: @BeingoleaA Alberto, una cosa no tiene que ver con otra. De lo contrario, si una elección es más interesante, debía mantenerse…"
144,RT @cevalenzuelav: El coronel Harvey Colchado es el José Domingo Pérez de la Policía Nacional.Dirigió investigación a Los Cuellos Blancos.A…
145,"RT @tuesta: @Frospigliosi No, las cosas se explican Fernando. Tu crees que la gente no va a votar por estar en contra del referéndum? Se di…"
146,"RT @MavilaHuertasC: Esta noche en @2018Ntv a las 9 pm en @canalN_  el acuerdo al detalle:
Odebrecht: fiscal Vela confirma que Jorge Barata…"
147,RT @DiarioDeCurwen: Más de 50 insultos fujitrolls en un solo tuit. Qué paja que los hayan vuelto a contratar :')
148,"@etelloa A usted no le van a cobrar nada ""extra"" de los impuestos que ya paga, seguirá pagando igual. Y nunca, en n… https://t.co/xD6B3qp7dz"
149,"RT @ilanegra: El voto por el SÍ-SÍ-SÍ-NO:
Es mayor que la suma del voto de todos los partidos en 2016
Es la mayor suma de votos de una opci…"
150,RT @jgodoym: Están confundiendo financiamiento público directo (donde si es proporcional a la representación parlamentaria) con financiamie…
151,@etelloa Esa es la manera de controlarlo: se cierra la puerta principal del dinero negro a la política. Es así: ud… https://t.co/JpdXn4qU1M
152,E S T O ☝️ https://t.co/ws9jguFLiV
153,RT @aleja_puente: Cuando escucho decir que el voto en contra de la reelección parlamentaria es emocional me parece que se subestima al elec…
154,"@etelloa El.narco en política genera delincuencia e inseguridad, asaltos, heridos y muertos. Demanda policías. Todo… https://t.co/ZvzEZVR5Fe"
155,"RT @invisiblesun18: @ilanegra Respuesta al doctor @A_Aguinaga, quien con absoluta mezquindad llama ""victoria pírrica"" ─de la gestión Vizcar…"
156,"@etelloa Sí, tu plata financiará las campañas en radio y tv. Verás lo que proponen todos, no solo los que pueden pa… https://t.co/SfA9GbXkSS"
157,"@drcesardip 1. No, no se hace. Prohibida compra privada.
2. No es mi gobierno y ese ""tu"" no lleva tilde.
3. Tampoco… https://t.co/JrvBkoP7aF"
158,"RT @ilanegra: Votación combinada de TODOS los partidos políticos que postularon al Congreso en 2016: 12'194,042 votos
Votación promedio de…"
159,RT @Angelsfvs1: @eudmed 55%!!! Jesús santo!! jijiji más de la mitad del país le dijo NO al aprofujimontesinismo y ellos el 2016 apenas lleg…
160,@Kev_HuRtIz Está demostrado que los mítines ni los tápers ni los llaveritos ni los polos ni el pollo a la brasa com… https://t.co/bpaXDiuTvT
161,Otro que no sabe leer... https://t.co/1catFYD4nO
162,"1. El estado financiará espacio EQUITATIVO en Radio y TV. O sea, Frepap tendrá el mismo tiempo y horario en radio y… https://t.co/Qd1pVQMoTH"
163,"RT @nesparch: No entiendo tampoco cómo, con tremendo mensaje electoral, se invita a comentar los resultados en la TV y radio a los mismos d…"
164,"RT @matuk: #POLITICA Ahora resulta que el autor de ""El Perro del Hortelano"" (ese artículo donde los pobres no comen ni dejan comer) es ahor…"
165,"RT @jfowks: ""Nuestro país empieza a dar el ejemplo de que la democracia puede avanzar y puede defenderse. El haber podido avanzar en las in…"
166,RT @arkadin1: Penoso argumento q en lugar de analizar razones y emociones detrás del voto; desprecia al votante. Y vaya bumerán: si la oclo…
167,RT @CarlosBasombrio: 85% de los peruanos discrepamos totalmente con usted https://t.co/v8Jy8RJWeK
168,"RT @erreleon: Antes de investigar a políticos cuestionables y expresidentes arrogantes, el coronel Harvey Colchado -hoy en la mira del Cong…"
169,"RT @gvillasis: La verdadera razón de interpelar al ministro  Carlos Morán es sacar del camino al coronel PNP Harvey Colchado, jefe del equi…"
170,RT @KenRoth: As business leaders worry that China may make retaliatory arrests because of the US extradition request for Huawei's finance c…
171,"RT @larryportera: Jacquie Fowks, @jfowks -corresponsal en Perú de @el_pais y presidenta de la APEP- recibe el premio nacional de periodismo…"
172,RT @jeropim: Ahora dilo sin llorar. https://t.co/N1xHAxnQTm
173,RT @ocram: pero queda el consuelo que el artículo de Mariela Balbi fue el más leído el día que salió. ¡eso es lo que importa! ustedes no sa…
174,"RT @litolobo: Amigos, compartan esta van de la suerte, para que el 2019 les venga repleto de felicidad, trabajo y salud. https://t.co/4Xu2A…"
175,"Also Rosa Bartra:
“No queremos que la Constitución se trate como papel higiénico y la respetamos y no permitimos qu… https://t.co/aCT5DIEyCk"
176,RT @rmapalacios: Garcia confesó un delito. Va uno. Se llama obstrucción de la justicia. https://t.co/FAun3Im7HJ
177,"RT @larryportera: OJO. PARE. @congresoperu 
@AlbertoBelaunde pide la eliminación de la inmunidad parlamentaria y la instalación de la Junta…"
178,RT @nesparch: Esto. https://t.co/SiTA0CPejJ
179,"RT @larepublica_pe: Lee la columna de opinión de @LDavelouis: ""Pateadura. Dura. Dura. Pero sin dictadura"" ► https://t.co/FRhsY83qGt https:/…"
180,Classy... https://t.co/JbI65XJb2I
181,"RT @AlbertoBelaunde: Tomando en cuenta el mensaje ciudadano ayer en las urnas, estoy solicitando al presidente del Congreso que coordinemos…"
182,"Desde que asumió, en marzo, Martín Vizcarra es el Presidente Constitucional de la República. Para todo efecto, le d… https://t.co/6FADccpi5d"
183,"@rinaherrera13 ""...si la reforma laboral se entiende..."""
184,"@joaquinreyh Costo de oportunidad. Rara vez hay resultados óptimos. El próximo congreso puede cambiarlo y, dado que… https://t.co/D6GKumbEpF"
185,"Alan García dice que tiene a alguien dentro de la fiscalía delinquiendo para él y sus intereses. O sea, si le vamos… https://t.co/QPpcB0Eix4"
186,"Vizcarra ganó. Apra+Fujis+Hermanitos+CMHNTM no suman ni 20%. Pero así como vino, el respaldo se irá si la reforma l… https://t.co/Ldcn3yq0Ok"
187,"RT @tuesta: OJO: El Congreso no se puede “autodisolver”. No existe la figura. Sin embargo, si podría forzar al ejecutivo a hacerlo, si cens…"
188,"RT @gvillasis: #LavaJato Ya se superó la valla mas difícil: la firma del acuerdo de colaboración entre el equipo especial Lava Jato, la Pro…"
189,RT @SolCn: El referéndum es sobre una propuesta del presidente.  No existe“inducción”. Lea la constitución. Es una propuesta de parte. Evid…
190,RT @DiegoSotomayor7: Solo un salvaje puede romperle la cabeza a un anciano que reclamaba una cola justa. El tipo se llama CARLOS NEGRETE GA…
191,"@pedrojosecama ¿Enemigo? Si no tengo idea de quién es usted. Dele, siga pensando que 85% votó así o asá porque no c… https://t.co/slLUG3AtGd"
192,"RT @avasquezr1: Presidente @MartinVizcarraC debe enviar al @congresoperu, con carácter de urgente, una propuesta de Ley Orgánica de la Junt…"
193,@pedrojosecama Sí. La realidad no importa. Buenas noches.
194,"RT @cevalenzuelav: Apristas y fujimoristas interpelarán al ministro del Interior,Carlos Morán,para presionarlo.Quieren que bote al coronel…"
195,RT @Oscarqugo: 🚨Fuerza Popular ha activado el #PlanColchado que se comenzó a gestar desde chat #LaBotika. Ahora tienen el apoyo del alanism…
196,@UrsulaPeru @RitterCesar @AlanGarciaPeru Ad hominem. Una vez. Dos veces. ¿Y del argumento? Nada. Y sin vergüenza alguna.
197,"@pedrojosecama Se celebra cuando ganas con las justas, como cuando PPK le ganó a Keiko: ¡Uf! Pero si ganas por un m… https://t.co/WjAmU0five"
198,@UrsulaPeru @RitterCesar @AlanGarciaPeru Ad hominem. De frente. Sin vergüenza alguna. Asu.
199,"RT @RitterCesar: @AlanGarciaPeru Depende mucho de sí sus congresistas dejan trabajar, de si no inventan un chuponeo para querer vacar al mi…"
