,Tweets
126,"RT @Jimmychinchay: López fue denunciado. 
El vocero que sabía del tema era Luis Galarreta https://t.co/WnNVlNIfKD"
127,"No tengo idea. Tengo que estudiar primero.
En principio, si es para promover la migración me parece estupendo. https://t.co/e682ETZ6xh"
128,"La primera, es correcto.
La segunda, es correcto. https://t.co/KyJL2zgw98"
129,"Ese era el desarrollo inevitable. Por eso es que hay que se muy valiente para denunciar. El resultado es, lamentabl… https://t.co/yW1DzYTuPR"
130,Exacto. Eso no se debe hacer. Nunca. https://t.co/SJdUUbOjFz
131,Muchas gracias a @IEPeruanos por este estupendo libro. Regale mi primera edición y esta me cae muy bien. Si no lo h… https://t.co/qBQNFvjrHp
132,Cada día. Y las de junio/julio también. https://t.co/vtONPyKyWJ
133,"Si hay testigos, esperemos que honren la verdad. https://t.co/8rWB9sXfMb"
134,RT @carolamm: Y qué hizo @luchogalarreta ? https://t.co/xv6CAO6oDP
135,"Un modus operandi el de este sujeto.
Qué asco. https://t.co/0R74FIg2a1"
136,Buena idea. https://t.co/ACE1U5s0qb
137,"Gracias por avisar.
La violencia solo engreda mas violencia.
Por eso hay que rechazarla como método. Siempre. Sea f… https://t.co/mEoEi3m3qX"
138,"RT @lidiaMotita: @rmapalacios Le dije que me era incómodo que me toque. No lo conté por temor a q me digan problemática, eso es común en la…"
139,Violencia. Va una. https://t.co/sGd4uHABhU
140,Opino que el asunto Cipriani no es mencionado por @gatorouge y me parece que falta ese elemento. El lo conoce basta… https://t.co/ixGMgTmkDB
141,Nunca entendí el elogio a la violencia física. Salvo que les parezca el método de Rafael Rey el correcto. Sean cons… https://t.co/QWuK7urPP3
142,De nada. La verdad siempre brilla. https://t.co/gh4P6ha40P
143,Al contrario. Las respuestas sóla las logré. No hay otra entrevista. Basta con dejar que el entrevistado hable. Y r… https://t.co/JeQEoI14cd
144,RT @alvarezrodrich: Gracias a @migueliza por la invitación a conversar este jueves 13 sobre política y teatro después de la función de esta…
145,RT @elcomercio_peru: PUCP: rector Marcial Rubio renuncia tras denuncias por cobros indebidos https://t.co/5JTlHtJEGy
146,RT @jgodoym: Y la luz brillará en las tinieblas.
147,"RT @ocram: 2018: lo hiciste de nuevo.

et lux in tenebris lucet."
148,Bravo. Se necesita valor. Aun cuando no se puede anticipar el resultado de la acción el solo hecho de denunciar tie… https://t.co/3nTnHaIKRt
149,"RT @MavilaHuertasC: Esta noche en @2018Ntv a las 9 pm en @canalN_  el acuerdo al detalle:
Odebrecht: fiscal Vela confirma que Jorge Barata…"
150,"RT @monvalpa: El mismo sujeto que difundió una imagen falsa del pdte Vizcarra sobre la cédula para el referéndum. Mentiroso y mañoso, resul…"
151,Esta citada el 14 de diciembre. https://t.co/sA0kORJBUq
152,RT @noticiAmerica: Se supo el nombre. La congresista Paloma Noceda presentó denuncia por tocamientos indebidos contra el parlamentario de F…
153,Primer resultado concreto del referendum: Los congresistas van a trabajar hasta el 30 de enero. Se iban el 15 de di… https://t.co/jxJIGTf53u
154,Eso les encantaría. https://t.co/fbqKRuIqe4
155,https://t.co/bfnzuZaFEu
156,https://t.co/KzppxER0j2
157,https://t.co/c6LtyEDEkT
158,RT @JhoRuAl: @Julio_vilchez @rmapalacios @E_FLEISCHMAN @DanielUrresti1 @JulianaOxenford @FernandoArmasCa por favor retuitear... Qué mejor c…
159,RT @capgaznews: Our staff is among those honored as @TIME's Person of the Year. https://t.co/tRWBmgqe3r https://t.co/GmQjmDSIRh
160,RT @larepublica_pe: El perseguido - SIN GUION con Rosa María Palacios: https://t.co/9F5g8ufdTp vía @YouTube
161,RT @Hcoya: Quiero agradecer a todo el equipo de #ElUltimoBastion por el extraordinario trabajo realizado. Muy orgulloso de haber formado pa…
162,La consagración de un escritor! https://t.co/2yUobmBsyW
163,"RT @el_pais: Cuando salió en 1975, dijeron que nunca se vendería, pero 'Bohemian Rhapsody' se ha convertido este lunes en la canción más po…"
164,"RT @ilanegra: Quédate con quién te quiera como Moquegua a su presidente...
Fuente: La República https://t.co/CucJiWxhHp"
165,"RT @elpanfletope: Querido fujimorista, esta ley surge precisamente porque ustedes son tan delincuentes que la ÚNICA FORMA de evitar que LAV…"
166,Lamentablemente es un problema generalizado. Nadie escapa sin importar el grado académico. Supongo que si entendier… https://t.co/YQoQwKHBw7
167,"RT @larepublica_pe: .@rmapalacios: ""Martín Vizcarra podría disolver el Congreso ante una nueva cuestión de confianza”. 

#SinGuion, revive…"
