,Tweets
87,"Desde @canalN_ exijo al @JNE_Peru y @ONPE_oficial evaluar la validez de la inscripción de Podemos Perú y, por tanto… https://t.co/hglqrZhXun"
88,"Urresti dijo hace minutos que ""es normal"" presentar firmas falsas. Tiene razón. Cuando las instituciones están capt… https://t.co/TmcD3v3LCN"
89,"Tras la denuncia de firmas falsas, el JNE debe evaluar la validez de la inscripción de Podemos Perú y de todos sus… https://t.co/URvVPgTZc5"
90,"Las trabajadoras de limpieza de Lima no tienen derechos laborales. La actual gestión municipal se los niega, pese a… https://t.co/PTLA9w9xlK"
91,"RT @masigualdadpe: .@GGG_pe propone crear una mesa de trabajo con rep. de la comunidad LGTBI, una ordenanza municipal contra la discriminac…"
92,"Las trabajadoras del @SITOBUR siguen peleando por sus derechos. Cada que hay Concejo Municipal, ellas salen a pedir… https://t.co/MDHu8O7Nr2"
93,RT @IndiraHuilca: Es inaceptable la represión que la Policía ha ejercido contra las trabajadoras de @SITOBUR. Ellas solo exigen que @MuniLi…
94,RT @Politica_LR: Guerra García: detienen a su candidata a regidora por protestar contra Castañeda Lossio https://t.co/JU1WyHYVCh https://t.…
95,"Vamos a mejorar el Metropolitano. Bajaremos la tarifa a 2 soles, aumentaremos la flota troncal en 320 unidades, y a… https://t.co/BlvM4z2lQK"
96,Quien debe estar en la cárcel es quien roba a costa de las obras y no quien protesta en defensa de sus derechos.
97,"Por protestar contra Castañeda Lossio y demandar derechos laborales para las trabajadoras de limpieza, mi candidata… https://t.co/4A7gyfirI5"
98,"Hoy estuve con @VertizPamela. Reseñé mi propuesta en seguridad, transporte y violencia de género.
Y sobre el circo,… https://t.co/Nog1AoSBVv"
99,"Reitero mi llamado a los medios de comunicación a no cubrir el circo del hermanito y del Hermanón.
Si no pueden exp… https://t.co/L7JNBNw1SI"
100,"RT @VertizPamela: #VotoInformado hoy conversé con @GGG_pe confirmando q tiene profundo conocimiento de Lima, sus problemas y tienes planes…"
101,"""Normalmente, en la política, tú puedes tener voluntad política, y es lo que normalmente tienen los políticos (...)… https://t.co/947Pv0jWeq"
102,"Ahora mismo estoy en Los Chistosos, por @RPPNoticias. Síganlo en los 89.7 de la FM o por aquí https://t.co/Av4vU8j6o4"
103,"En lugar de dar la cara a los limeños, quieren armar su propio circo con un falso debate que en realidad es puro sh… https://t.co/hbYxv2ejfe"
104,Reggiardo y Belmont son dos caras de la misma moneda. No debaten porque no tienen propuestas. No se atacan porque s… https://t.co/j652c8pEYp
105,Basta ya de tanto circo. El hermanito y el Hermanón quieren amarrar la elección. Se quieren repartir Lima como si f… https://t.co/NbKFO4C0nV
106,"RT @Capital967: ☝| ¡En breves minutos, debate municipal en @Capital967! Hoy nos acompañan los candidatos a la alcaldía de Lima, @GGG_pe, @M…"
107,Los alcaldes pueden presentar proyectos de ley. Y eso es lo que haré: presentar uno para que el matrimonio entre pe… https://t.co/oTeUaNA6Kh
108,RT @diarioperfilpe: Gustavo Guerra García (@GGG_pe) con la comunidad LGTBIQ https://t.co/lI0wRjPNTJ https://t.co/KIhbeoGz8G
109,"RT @lamula: En Lima hay más de medio millón de quechuahablantes y el candidato de Juntos Por el Perú (JP) propone esto
[VIDEO]===&gt;&gt;&gt;https:/…"
110,RT @Agencia_Andina: Verónika Mendoza respalda la candidatura a la alcaldía de Gustavo Guerra García https://t.co/Qruu2yWL4a https://t.co/53…
111,"Hola @rodgonzalezl. Una precisión: los alcaldes tienen iniciativa legislativa. Es decir, pueden presentar proyectos… https://t.co/GrNuLPj7OA"
112,"Miren mi exposición de hoy sobre #SeguridadCiudadana en Lima aquí:
https://t.co/5w77k4mpiO https://t.co/rtIa0IDYzQ"
113,RT @Politica_ECpe: Elecciones 2018: Verónika Mendoza respalda candidatura de Guerra García a alcaldía de Lima [VIDEO] ►https://t.co/4KsdmWw…
114,"Lima tiene más de medio millón de quechuahablantes. Es hora de que su ciudad los escuche y los entienda.
Verónika y… https://t.co/SupRanX0Vd"
115,Estoy exponiendo mi plan de seguridad para Lima aquí 👇 https://t.co/5MiyFBUhLu
116,RT @DL_Arguedas: El JNE hizo un análisis de los planes de gobierno y el de @GGG_pe es el que incluye más propuestas para las personas LGBTI…
117,El miércoles estaré en este debate. https://t.co/n8GEyHUJjQ
118,"RT @GGGalcalde: ¿Cómo se reforma el transporte? Gustavo Guerra [@GGG_pe], el que más sabe del tema, te lo explica en menos de dos minutos 👇…"
119,"Castañeda Lossio nos dejó una bomba de tiempo al paralizar el óvalo Canta Callao. Pronto, la congestión será infern… https://t.co/9Z8aVj3KFE"
120,"No solo es xenófobo y embaucador. También es machista. 
Sin duda, Ricardo Belmont representa al pasado. 
Dejémoslo… https://t.co/bDXgitT4VD"
121,RT @expectlaurens: el único candidato que en sus propuestas menciona a la comunidad LGTBI es Gustavo Guerra García #DATO
122,RT @cucharonviajero: No me interesa lo que digan las encuestas. Votaré por Gustavo Guerra García con el corazón contento y la conciencia li…
123,"Hola Luis. A mí me toca debatir el domingo siguiente, porque el JNE nos dividió en dos grupos. Haré lo posible para… https://t.co/aI94wHHFhl"
124,"""Zurek estuvo bien en la forma, pero muy mal en el contenido. Es una vergüenza para Alberto Andrade"" -… https://t.co/oquUQQBGFk"
125,"""Capuñay me pareció débil en el debate, dijo puros lugares comunes como propuestas. Por momentos parecía que leía"".… https://t.co/al6xa8eCQq"
126,"""Todo lo que construyó Muñoz en sobriedad, lo trajo abajo con su sobreactuación horrenda del final del debate. Tota… https://t.co/4vIwaOKuyJ"
127,"""Cuando sacas a los militares a la calle, los que más pierden son los más pobres"". En: https://t.co/CEnLAjUbIf"
128,"""Cuando declararon Estado de Emergencia y llevaron a los militares al Callao, fracasó. ¿Y por qué? Porque los ladro… https://t.co/UgK2vc9UZG"
129,"""En poblaciones vulnerables todos han dicho: los niños, los más pobres, las mujeres. Pero hay una confusión en las… https://t.co/5ARWEREITz"
130,"""Con 1 policía por cada 4000 personas, ¿hay capacidad de respuesta en Huaycán? Claro que no. Y Urresti no habla de… https://t.co/9FO8oFbR3f"
131,"""Si no hay un policía que mire el video y busque la placa, el sistema de cámaras no funciona. Si no hay quien anali… https://t.co/7Mxdq5ApCy"
132,"""Nosotros vamos a hacer algunos teleféricos en zonas importantes. Pero si queremos algo realmente masivo y viable,… https://t.co/kmHueVfTNi"
133,"""Me parece rochoso que los candidatos hablen de teleféricos cuando el Ministerio de Transportes ya los tiene planeados""."
134,"""Las cámaras de vigilancia no sirven de nada si no tienes quién analice esa información"" - @suselparedes"
135,"Aquí estoy comentando sobre el túnel aéreo de Ocrospoma con @suselparedes:
https://t.co/CEnLAjUbIf"
136,Estoy #EnVivo comentando el #DebateMunicipal con @suselparedes por aquí: https://t.co/CEnLAjUbIf
137,RT @Saleidav: Solo queda esperar el próximo domingo para escuchar a @GGG_pe
138,"A Zurek le preguntan por los Barrios Altos, y él dice que capacitará a los vecinos para mitigar los riesgos de la a… https://t.co/MnUNILw5sb"
139,@jdiegosr @suselparedes En mi página de Facebook
140,@renzgch @suselparedes Facebook
