,Tweets
95,"RT @PCaterianoB: A fin de mes saldrá la cuarta edición de ""El Caso García” de @PlanetaLibrosPE .
¡Gracias amigos lectores! https://t.co/2mX…"
96,Cómico ambulante https://t.co/RvULFoN4jc
97,RT @RitterCesar: @UrsulaLetonaP Demagogia y populismo del más barato! Usted es parte del congreso más vergonzoso de la historia! Usted no e…
98,"RT @heduardo50: Estos 7 congresistas de Peruanos por el Kambio (PPK) votaron por la ley a favor del lavado de activos:
Gilbert Violeta
Carl…"
99,RT @Joaco_Ldr: Lamentable lista. De los apristas y fujimoristas no se esperaba nada distinto. Son ratas de alcantarilla y lo que quieren es…
100,"SI
SI
SI
NO https://t.co/vc89DAUtRG"
101,"RT @whuacasi: #ÚLTIMO: Peruano, aquí la lista de los 66 congresistas que votaron a favor de ley que beneficia a los investigados por lavado…"
102,Vizcarraaaaaaaaaa https://t.co/UxOCAOaLy0
103,@pauletaparke7 Nose ingles pe chuls
104,@MartinVizcarraC ya pe varón https://t.co/nnQujYyCIY
105,@pauletaparke7 Tas molesto q pasa!
106,RT @hurgamemoriaPE: Y pensar que hace muy poco un Presidente fue vacado cuando se hicieron evidentes sus casos de conflicto de interés. Per…
107,@pauletaparke7 Que es pe
108,@pauletaparke7 El que?
109,RT @PedroParvel: No te importa que perdamos 400 millones de soles de recaudación de ISC a las tragamonedas ¡¡¡¿Y te importa el planeta???!!…
110,"@davidrusepelao @Mercede31864406 Y a quiénes  llaman uds caviares en nuestra realidad?
#AG
#sraK
#Mulder
#Hinostroza

?"
111,"@pelusinharo Es raro, extraño no?
Uno debe comentarle al menos a sus amigos cuando la cagan no?
O no?
Sin animos de pelear!"
112,@Mercede31864406 Besito.
113,"@Mercede31864406 Define Caviar
No tengo ni idea que significa"
114,"@Mercede31864406 Aqui tu respuesta.
Te ganaste tu TAPER https://t.co/4y8OpJPgrj"
115,"@LeidyDianaTR @Mercede31864406 @malditaternura Me hablas a mi?
A mi me bloqueó!"
116,Vizcarraaaaaaaaa atentoooo https://t.co/JuxDaO3aWh
117,RT @PCaterianoB: El perseguido político @AlanGarciaPeru le pide protección al gob de @MartinVizcarraC que lo persigue. El @MininterPeru le…
118,"@Daleni10 Hola chochera gracias.
Un abrazo"
119,"RT @norkicia: Qué buen artículo de @eldiarionegro, recomendable. Alan García: la caída en desgracia del político infalible | Internacional…"
120,"RT @claudiacisneros: Hace rato que sostengo Y SIGO SOSTENIENDO que ESTE CONGRESO NO DEJARÁ AVANZAR AL PERÚ. Ni con sus líderes presos, ni l…"
121,"RT @rmapalacios: Por favor viralizar. Valiente tuitera reclama por una agresión lamentable comun. Para cambiar conductas ""normalizadas"" hac…"
122,"RT @jotabruce: Los casinos han invadido las ciudades peruanas. Eso ya es un atentado contra la salud mental. Que su lobista, abogado y cong…"
123,"@MovistarSuporte No puede ser que sea tan malo el servicio y que sus operadores en línea sean tan incompetentes!
AY… https://t.co/p4llDOTjXv"
124,Cómo  se les dice a las personas  que hablan y juzgan cada cosa de todos pero si son sus amigos los que la recontra cagan ahi no dicen nada?
125,RT @JuanSheput: Continúan las mentiras del aprismo. Alan García sabe que Seguridad del Estado da seguridad a expresidentes. Vehículos de se…
126,"Wow.
Bravazas!!! https://t.co/1BxkDxeQ0K"
127,RT @SUMACTIKAY: @AlanGarciaPeru https://t.co/Boo5CRD60Q
128,"RT @elpais_america: ""Alan García: la caída en desgracia del político infalible"" https://t.co/my6UtwH1UM Por Raúl Tola @eldiarionegro"
129,"@Sarrtamrod @MartinVizcarraC Con fe.
No voy a tomar hasta que Ratatouille esté en Canadá. 
#haztupromesa"
130,RT @jfowks: El presidente @MartinVizcarraC anuncia que va a observar la ley aprobada anoche por apristas y fujimoristas que disminuye las p…
131,RT @ronaldgamarra: Señor presidente @MartinVizcarraC observe usted ese salvavidas que ayer aprobó y lanzó la mayoría del Congreso a los lav…
132,Persecución política https://t.co/opj9zmuS1f
133,"Por qué hay tantos que hablan de todos los temas pero de #AG no hablan???
EXPLÍQUENME"
134,"RT @PeruvianBojack: Los fujimoristas están haciendo lo que Chucha les da la gana en el congreso.
Acaban de aprobar una ley SIN DEBATE y SIN…"
135,"Lo que aprobó hoy el congreso carajo y seguimos cayendo en las artimañas de la mafia.
#ratatouille"
136,RT @jotabruce: La paparruchada del chuponeo en la puerta de la casa de Alan García es otro burdo intento de crear un clima de persecución p…
