,Tweets
137,"RT @verobalarezo: Demasiada gente preguntando ""cómo tengo que votar el domingo?""

INFORMADO! TIENES QUE VOTAR INFORMADO !!!"
138,RT @surquiyork: Me encantó esto! Excelente hilo! https://t.co/NZ9pTZgDSP
139,"RT @paola_dcp: ¡Gran hilo! 
Mujeres clave para la justicia en el Perú. https://t.co/X5wHSJZ4nx"
140,"Como es obvio, esta no es una lista cerrada, los ejemplos abundan. ¿A quiénes incluirían ustedes? #MujeresyJusticia"
141,"Ellzabeth Salmón. Abogada académica, especialista en derecho internacional humanitario Su manual de DIH - publicado… https://t.co/VR808apYZK"
142,"Renata Bregaglio. Abogada de Derechos Humanos, importante impulsora - desde las aulas y desde el litigio estratégic… https://t.co/Zi3sJajf32"
143,Ines Tello. Fue jueza en importantes casos anticorrupción y de derechos humanos. Fue una de las responsables de la… https://t.co/AKtsQQL7WR
144,"Delia Revoredo. 1ra mujer en ser elegida decana del CAL, y 1ra en ser nombrada magistrada del TC. Junto con dos val… https://t.co/bw99jscr6W"
145,Greta Minaya. Jueza que dio constantes muestras de independencia y de compromiso con los derechos humanos durante l… https://t.co/Qgd1YgKv3K
146,Rocío Sanchez. Fiscal de crimen organizado que descubrió la mafia de “Los cuellos blancos del puerto”. Sin su traba… https://t.co/GaX5jLyN7x
147,Beatriz Boza. Profesora que reformó la enseñanza de la ética del abogado desde su curso en la PUCP. Lideró una inic… https://t.co/nRIpB7NB6a
148,"Antonia Saquicuray. Jueza que en plena dictadura dio muestras de independencia y coraje, declarando inaplicable par… https://t.co/WKSMlFOQkK"
149,Marisol Agüero. Abogada y diplomática de carrera. Persona clave en el exitoso equipo peruano que llevó el diferendo… https://t.co/iTxnPlWXig
150,"Luz Ibañez. Primera jueza peruana en la Corte Penal Internacional. Como fiscal antiterrorista, logró la sentencia a… https://t.co/DzLLt969OU"
151,"Ana Cecilia Magallanes (+). Fue una fiscal muy respetada, ganadora del Premio de Integridad de Transparency Interna… https://t.co/rKpBgLbKQy"
152,Inés Villa Bonilla. Preside actualmente la Sala Penal Nacional y tiene una trayectoria de más de treinta años en la… https://t.co/BDViPEQEoR
153,"#MujeresyJusticia 

Hay muchas profesionales del derecho peruanas que han sido claves para la justicia en las últim… https://t.co/bKQBnm19Jp"
154,@danegamez @gaston_acurio @Oceana_Peru Aquí un buen resumen: https://t.co/jqxWMjWoOe
155,RT @Ojo_Publico: #VerdaderoOFalso“El Ministerio de Economía con este objetivo de eliminar las exoneraciones (…) da un montón de cifras tota…
156,RT @ACTransparencia: Presidente Martín Vizcarra anuncia que observará polémica ley de financiamiento ilegal de partidos aprobada en el Cong…
157,"RT @MinamPeru: 👏🏻¡Celebra, Perú!
Con 96 votos a favor, aprueban proyecto de #LeyDePlásticos y recipientes o envases descartables.
Volvamos…"
158,Contento de haber aportado con uno de los más de 20 proy. de ley sobre regulación de #PlásticosDeUnSoloUso que hoy… https://t.co/A8gROHJTWU
159,No le importa lo que dice la Constitución ni lo que expresó directamente el pueblo en las urnas. Todo vale para que… https://t.co/lZby6Bsg6Q
