,Tweets
141,Perfecta para ver #Evangelion por #Netflix. https://t.co/mesUGXJZbE https://t.co/V4Ph7L8nxK
142,¿Ya se enteraron del relanzamiento de #Evangelion por #Netflix? esta taza con el logo de #Nerv es perfecta. Hay otr… https://t.co/tbYyd0QScp
143,"RT @One_Marie1: @MIKI_Torres_ pobrecitos los q se fugaron al japón, los q pagan estudios con plata robada, pobrecitos los q tienen mayoria…"
144,RT @SAYSAYSAYSA: @MIKI_Torres_ No friegues Miki así te hubieras alterado por los Humalas y te creo tu indignación
145,"RT @edugerbi: @MIKI_Torres_ @KarinaBeteta01 A Kenji lo atropellaste tú y Luz Salgado en el congreso, las imágenes están ahí, ¿también te in…"
146,RT @Ale25GuAl: @MIKI_Torres_ Lo q es evidente es el protagonismo de la fam. FUJIMORI en el Perú...Acaso el País tiene q girar alrededor de…
147,RT @Davvixx: @MIKI_Torres_ ¿Tu no fuiste quien amenazo a Kenji? Casi literalmente lo zarandeaste por no votar como tu ama keiko te ordenaba…
148,"RT @Juanxoxe: @Mauriciomulder @chicharronpress En Miraflores hay agua, posta médica y poco criterio para un horrible monumento al igual que…"
149,"RT @mr_pepian: @litolobo ""Mantenimiento y Reparación de Vehículos""
= tuneo de EVAs"
150,"Da de baja su empresa con nombre anime, porque ""eso fue cuando era chibolo, ya maduré"".

Se entera que van a dar… https://t.co/11uRwcOTkD"
151,"RT @nombrenopensado: @chicharronpress Esa cosa se hizo con fondos públicos? Me parece que es una muestra itinerante, ojalá que jo esté ahí…"
152,RT @juanxman: @chicharronpress La imagen me recuerda a la portada del álbum de limp bizkit https://t.co/XN5kIbCNTF
153,"RT @EL667: @chicharronpress el daño ya está hecho, solo espero que aparezca algún grafitero bendito y trate de arreglar ese desastre 😱"
154,"RT @chicharronpress: ""O sea, la gente de provincia se gasta la plata en el monumento a la maca, a la papa, locazos oe, les falta educ. fina…"
155,RT @matuk: @litolobo @chechechacon @CIDH @chicharronpress A la espalda del Congreso está Capón. Creo que lo debes imprimir para que lo pong…
156,@dafairlie @ale_ames @chicharronpress @LDavelouis @manray_ok 😬
157,RT @PpKuis: Las mentiras debes entenderlas en su contexto https://t.co/AkcXnEIORU
158,RT @clarensar2: @litolobo @juanalvarezm @chechechacon @CIDH @chicharronpress Pero salir de la CIDH es importante para su jefa.
159,RT @_LuisSan53: @116stCU @litolobo El fujimorismo y su doble moral
160,RT @Mobeca: Csm. ¬¬ https://t.co/ru6UZtefym
161,@chechechacon ¿Y qué hago con esto? ¿Lo puedo romper? https://t.co/Jj8U2hlrxC
162,RT @116stCU: https://t.co/yNpixZMXD5
163,"RT @DiarioDeCurwen: Hola @ScotiabankPE. No quiero tus servicios, ¿podrías dejar de llamarme? Ya perdí la cuenta de las veces que me has lla…"
164,RT @matuk: @ale_ames @chicharronpress @manray_ok @LDavelouis CC @litolobo
165,@ale_ames @chicharronpress @manray_ok @LDavelouis Gracias Ale!
166,"@bobsparz @IlMaese Para usted, en oferta: 250 dólares."
167,RT @patriciagamarra: Duele saber que un amigo a quien quiero mucho no puede caminar tranquilo con la persona que quiere. Duele más saber qu…
168,"RT @juanrassmuss: Sin nada más que decir, volveré a mi forma astral para pulular en el equinoccio por la eternidad. Jaime, deja de hablar h…"
169,"RT @juanrassmuss: Otra cosa: Yoshiyama dice que también aporté en el 2016. Jajaja. En el 2016 ya estaba muerto, oe, conchatumadre. Qué cree…"
170,"RT @juanrassmuss: Yo jamás le pedí que guarde el secreto porque nunca existió el secreto. Y si hubiese sido así, ¿por qué chucha ocultaría…"
171,"RT @juanrassmuss: Para empezar, ¿cómo le voy a dar tanta plata si yo era recontra duro? Él mismo ha reconocido que era tacaño y viajaba en…"
172,"RT @juanrassmuss: Debido a las falsedades difundidas por Jaime Yoshiyama, me veo en la obligación de pronunciarme desde el más allá. Es abs…"
173,@IlMaese Yeee
174,RT @IlMaese: Cafecito mañanero en la oficina #RunAlanRun powered by @litolobo https://t.co/v9Ae1fkKRk
175,"RT @JorgeLuisDC: @litolobo Peor aún, no puede ir a dar la declaración porque si le da la luz se deshace él y su testimonio. @litolobo porqu…"
176,Justo en el Yoshi https://t.co/gdND7Q6gW5
177,"RT @ciro_vladimir: @kotsuke1 @chicharronpress @CesarVPeru Jajaja si Keiko, que qiere ser Presidente de todos los Peruanos, tiene como prime…"
178,"RT @DelaPuenteJuan: Los amigos chicharrones hacen cosas notables. Como jugando, esta es la entrevista más política y seria al premier en va…"
179,@DelaPuenteJuan El voto solemne. Un abrazo!!
180,"RT @chicharronpress: A punto de empezar
Cc: @gilerosoutofco1 https://t.co/Doh6GB6m8g"
181,@JEANISTONE @chicharronpress Ya está
182,RT @jdtrunks: @chicharronpress Muy lucidos los comentarios  del señor de raza indígena y cola de caballo
