,Tweets
111,"Adivinen quién se oponía a la Ley Universitaria, en alianza con Cotillo. https://t.co/iiVATEDa0s"
112,Ezequiel Ataucusi Gamonal Gamonal. https://t.co/DcL6nehdtS
113,"Ýa está como Keiko, diciendo ""basta de odios"", cuando le recuerdan sus lazos con las mafias. Igualito. https://t.co/rJO4tNkrjt"
114,Cuando confundes un quinceañero de narcotraficantes con una organización de estudiantes complaciente con la mafia r… https://t.co/5zmkLkgHlr
115,@leordulanto Tu IQ alto no te sirve para entender bien un solo tuit. Me referí siempre a los tunos en tercera perso… https://t.co/LL8LMU6FuE
116,"@leordulanto He trabajado con todos, y no, ninguno se plegó a las íntimas veladas de la mafia, tu grupo se embarró… https://t.co/SQeP2vGpJx"
117,"Dice que es sanmarquino, pero es tuno, así que no cuenta. Congraciados con Cotillo, los tunos UNMSM se sentían bien… https://t.co/qEjCa3MLIF"
118,"Amiguis PUCP, les dejo ideítas. 

https://t.co/Q17KOPJqop"
119,"Compañeras y compañeros PUCP: ningún sanmarquino se está burlando de su lucha, todo lo contrario, deseamos que triu… https://t.co/iPArIhA1hB"
120,"Les roban millones de soles del bolsillo de sus familias, y lo único que les importa es que los chicos y chicas imp… https://t.co/EbRfaXFXAY"
121,También puedes pedir que te devuelvan lo que te robaron por más de cinco años con un matsuri o con carrera de zanco… https://t.co/7v3D8CY2kK
122,RT @Brianmatico: Esto  es lo que se vive en el campus de la @pucp ahora. El Rector Marcial Rubio y los alumnos en medio de empujones vía @P…
123,Una mafia enquistada. https://t.co/VeeO9cUUd7
124,"Qué va a decir el MINEDU pes gil, que no esa no es su competencia, y quien sí tiene competencia, MINJUS, ha pedido… https://t.co/cGwvgU562n"
125,Este fakin hilo me ha hecho llorar unas cuatro veces :/ https://t.co/5jIQutXqEF
126,"RT @guillemclua: ""Te quiero desde el día que me calentaste las manos con tu aliento porque yo había perdido los guantes. 
Te quiero desde e…"
127,https://t.co/wwZuiVBszB
128,"Para mi enamorada las noches de spa son en galerías de Calle Capón, compras cosméticas en Mesa Redonda y chifa de J… https://t.co/oEvemPu5i3"
129,"Que alguien le avise a Chávarry que los universitarios incendiaron Lima en diciembre contra la Ley Pulpín, que ya s… https://t.co/vimbUhXce8"
130,"La volada de ayer de que Alan fue recogido por el embajador, en su propio carro, hizo estallar todo. Para Montevide… https://t.co/qamRFOMX47"
131,"Tras negativa al asilo de Alan, marcianos anuncian que ahora sí nos visitarán."
132,@Jimmyenlanada @anroqpd Centro de Vacunacion de Av del Ejército.
133,Una cosa es que preguntes a una persona aymara que tiene uso básico de español su nombre en ES. Es muy probable que… https://t.co/CF9ku9CwJi
134,"Sobre referéndum, @Cuarto_Poder pregunta a mujer quechuahablante qué sabe de preguntas. Mal. Entiendo intención de… https://t.co/bkRqdZI2NC"
135,"🔵🔵🔵🌫🔵
🔵🌫🌫🌫🔵
🔵🔵🔵🌫🔵
🌫🌫🔵🌫🔵
🔵🔵🔵🌫🔵

🔵🔵🔵🌫🔵
🔵🌫🌫🌫🔵
🔵🔵🔵🌫🔵
🌫🌫🔵🌫🔵
🔵🔵🔵🌫🔵

🔵🔵🔵🌫🔵
🔵🌫🌫🌫🔵
🔵🔵🔵🌫🔵
🌫🌫🔵🌫🔵
🔵🔵🔵🌫🔵

🔴🌫🌫🌫🔴🌫🔴🔴🔴🔴
🔴🔴🌫🌫🔴🌫🔴🌫🌫🔴… https://t.co/3Vm6AUq13A"
136,"@luzape Club Huancabamba, no hay arroz con mariscos, pero sí toda la gastronomía piurana, como la ronda criolla, ta… https://t.co/34YVkmwdYN"
137,"@ssaenzb Eres una maldita bruja, acaba de entrar a Jorge Negrete aaaaaaaa."
138,"Tengo un vecino piurano que migró a Lima en los 70. Hace un rato comenzó con Armonía 10, luego pasó a música crioll… https://t.co/flDC8NXSUk"
139,RT @fifice: Les voy a contar una historia más de los taxistas de @TheBEAT_Lima https://t.co/3XAH10xbMr
140,"Malcriado porque no está acostumbrado a que le planten cara. En San Marcos jamás un rector saldría a un plantón, no… https://t.co/lhtq0gA8jr"
141,"Es cierto que ser del entorno te puede dar mayores luces, pero no es una regla de oro, ni siquiera es una media. Se… https://t.co/nRCitinSnt"
142,RT @misssorquidea: Como cuando una abandona la carrera por temas económicos y por fin siente que se está haciendo justicia con el lucro de…
143,Hay tráfico porque afuera de PUCP hay estacionados 10 mil taxis porque a la comunidad universitaria le da flojera t… https://t.co/d2vFcQCMVH
144,"RT @misssorquidea: Mientras algunos empresarios en la CADE aluden a una persecución al sector privado en un hotel exclusivo en Paracas, ten…"
145,"@LlamaPs Pero ahí se burla de Zaperoko, no lo celebra. Je."
146,"@misssorquidea BRODER ME DI CUENTA QUE NO ERAS TÚ CUANDO LLEGUÉ A SUS HOMBROS Y EL CABELLO SEGUÍA, LE ESTABA DICIEN… https://t.co/P4O7mk3bgv"
147,"@LlamaPs No sé a qué te refieres, a mi me mandaron al inbox una foto con balas de AK 47 formando la palabra Zaperok… https://t.co/XrkQj77nRf"
148,"RT @cebessse: Stuart Flores ganó el premio Copé de Oro en la categoría Cuento y Joseph Zárate, el premio Gabriel García Márquez de periodis…"
149,@misssorquidea :/
150,"Discrepo, con acceso educativo los choros de mi barrio habrían sido profesionales, como pasó años después. De niño… https://t.co/nwMz3WxISH"
151,@andoenpando Ta bien mi cholo.
152,"@andoenpando Te equivocas, Matheus, en Piura no hay dialecto ni nada por el estilo. Estás exagerando, tu tuit no no… https://t.co/Mv1xlvD7Xs"
153,Algo le hizo Chiclayo al mundo para que le toque tanto alcalde joyita. https://t.co/BUcUFRFnP0
154,"Hasta hace un año, CADE seguía siendo un asunto que despertaba simpatía en algunos incautos que soñaban con el mund… https://t.co/g6eGOM8keX"
