,Tweets
127,"A propósito de #ConMisHijosNoTeMetas: No subestimemos el peligro de teorías de conspiración. En Francia, gracias al… https://t.co/KS9f2WkLO9"
128,#ConMisHijosNoTeMetas tiene todas las características de una teoría de conspiración: sus argumentos no tienen ningu… https://t.co/sd0RHqCaUv
129,RT @MineduPeru: No existe ninguna ideología de género en la política educativa. ¡Juntos podemos erradicar los estereotipos y la violencia!…
130,RT @Reuters: UK PM May's statement after cabinet endorses Brexit deal https://t.co/IkXW6uDOYy
131,RT @AFPespanol: Hijo de testigo en el caso Odebrecht muere envenenado con cianuro en Colombia #AFP https://t.co/mq7ZgsUyC7 https://t.co/qDj…
132,"El ""terruqueo"" es la nueva estrategia fujimorista. Porque tildar de caviar ya está muy manoseado. https://t.co/81YhVWnfZi"
133,@Pedro_Olaechea De acuerdo. Mi punto es que para resolver esos problemas no debemos renunciar a investigar Lava Jat… https://t.co/uX8FRaMlA7
134,"RT @NewsweekEspanol: #LoÚltimo
Abogado del ""Chapo"" Guzmán asegura que el cartel de Sinaloa dio sobornos millonarios a @EPN y @FelipeCaldero…"
135,Estimado congresista: como economista usted sabe que correlación no implica causalidad. Que la inversión haya caído… https://t.co/IfBTdhPo4M
136,"@mlukacs La diferencia entre presidencia, gobierno y Estado siempre ha estado clara, menos en los 90 cuando tus ami… https://t.co/Sn0iW8npFu"
137,Mi estimado genio: la encuesta que da 37% pregunta por la aprobación de Vizcarra. La que da 28% pregunta por la apr… https://t.co/nF20RGHYwY
138,Abajo el decreto contra el que @CMHNTM organiza marcha nacional. Sus objetivos: reducir violencia familiar y discri… https://t.co/REW048rFl6
139,"RT @andoenpando: A propósito de las recientes declaraciones de Mario Vargas Llosa sobre Jair Bolsonaro, Sergio Moro y Paulo Guedes, una nue…"
140,"@andoenpando Muy interesante análisis Matheus, lo comparto."
141,RT @CNN: JUST IN: CNN files a lawsuit against President Trump and top aides for banning reporter Jim Acosta https://t.co/DGGedhpqod https:/…
142,Manifiesto engaña otra vez! Dice que encuestadoras peruanas inflan aprobación de Vizcarra porque IPSOS da 61% mient… https://t.co/s4AzoGzc3c
143,RT @rodrikdani: This doesn’t get said enough. https://t.co/YkLPYQ7wH5
144,"Dejando de lado el robo de gasolina, el  financiamiento que recibió de un exterrorista, el papelón de su “investiga… https://t.co/LdaKawla7W"
145,Los impulsos suicidas del partido demócrata... https://t.co/6K9uZjyTiR
146,@CristhianRS jaja no tengo idea cómo será el show.
147,RT @allanwagnert: ⁦@MecheAF⁩ ⁦@UrsulaLetonaP⁩ Rechazo esta caricatura por machista y difamatoria. Ayer fue Úrsula Letona con una fotografía…
148,Visto en hoy DC: #StormyDaniels (actriz porno con la que Trump sacó la vuelta a Melania y a quien luego pagó ilegal… https://t.co/LRdMzp7M6O
149,"RT @joaquinreyh: #JironWashington de hoy vía @peru21noticias / Luego de recuperar su mayoría en la cámara, los demócratas están decididos a…"
150,RT @madeleine: 70 years ago on Armistice Day my family and I arrived in America. We were greeted not by barbed wire but by the Statue of Li…
151,RT @DiarioDeCurwen: ¿Por qué está Keiko en la cárcel? ¿Qué tiene que ver Odebrecht con los cócteles? ¿Qué investiga el fiscal José Domingo…
152,@emilcDC Si. La verdad que eso no lo entendí.
153,"#JironWashington de hoy vía @peru21noticias / Luego de recuperar su mayoría en la cámara, los demócratas están deci… https://t.co/1ADqHoayIg"
154,Para los que critican MVLL por haber apoyado a Humala y PPK: Está claro que ambos presidentes estuvieron muy lejos… https://t.co/89xq7JO4Ef
155,RT @hurgamemoriaPE: Recordemos que hacía el fujimorismo a solo meses de iniciar el gobierno con uno de los mejores ministros de Educación q…
156,USA / La victoria demócrata en la Cámara de Representantes da una clara lección: la indignación contra Trump no gan… https://t.co/urGA2TMQkh
157,"Al margen de cualquier sesgo político, el desempeño de Chávarry en CNN es paupérrimo. Si te va a ver todo Latinoamé… https://t.co/JGA3RrM3XW"
158,"@pattyromero11 @alosegura Hola Patrícia! Si, Jimena estará en la próxima reunión de todas maneras. Ya hablé con ella."
159,RT @ClaraEOspinaG: “Por que un país censura la palabra Libertad?” se pregunta @yoanisanchez al contar que en Cuba no se puede escribir mens…
160,El gobierno de Alan equivale al 30% del periodo cubierto por el informe Lava Jato. No incluirlo es como si un libro… https://t.co/dLLXWVAeuK
161,"RT @SofiaGarciaN: Trump desprecia a la prensa (menos a Fox), pero hay una diferencia de cuando se enfrenta a un reportero hombre a quien tr…"
162,@dchavezd Estimada Diana: sugiero que seas más específica o hables directamente con la persona a la que te refieres… https://t.co/V0YlKVTwrK
163,"Una fila abajo de Bartra y Beteta el congresista Lizana está gritando igualito que ellas, pero nadie lo comenta. Cr… https://t.co/3Rf68R9prA"
164,Kellyanne Conway es la mano derecha de Donald Trump. El esposo de Conway no para de criticar a Trump en medios (com… https://t.co/kdLKaRQGMk
165,@emilcDC Jaja también.
166,@alosegura A ti las gracias Alonso. Estos espacios son sumamente valiosos para quienes nos interesan las políticas públicas!
167,Peruanos de DC en conversa política con el ex ministro de economía @alosegura. https://t.co/mX30wAraGp
168,"El 99% de los tweets de Alan García son para decir “otros se venden, yo no”. Nada de aportes al debate nacional.

H… https://t.co/cnLJrVsTNe"
169,"Otro tiroteo mortal en California. Los conservadores pondrán mil excusas, pero la verdadera causa del problema es s… https://t.co/3qUGfVwGt0"
170,"No recuerdo un presidente que conceda tantas entrevistas como Vizcarra. Creo que es algo bueno, pero también deberí… https://t.co/aOp8K7qA05"
171,Siguiendo el ejemplo de Pepe Chlimper: La Casa Blanca publica video editado para justificar sanción a periodista de… https://t.co/Ce3TjGGuPE
172,"@AquiNoEstuve @peru21noticias Hola! Acá hay un video bastante simple que te explica el sistema electoral de USA, y… https://t.co/swwqy0KA2b"
173,La Casa Blanca suspende credenciales a periodistas que incomodan al presidente Trump. https://t.co/09171ryemm
174,@CMHNTM Pregunta: ¿puedo ir a la marcha con uno de sus polos rosados? ¿O el polo rosado también homosexualiza? https://t.co/CE54xQ9iCl
175,#JironWashington Edición extraordinaria vía @peru21noticias. Los demócratas reconquistan la cámara. Aquí todas las… https://t.co/A4opsNOSHn
176,"#USA Aprovechando el pánico electoral, Trump acaba de despedir a #JeffSessions, jefe del Departamento de Justicia q… https://t.co/4EswoPCyk7"
177,@edibosf No veo el problema con la pregunta de Acosta. El rol de un periodista es precisamente hacer las preguntas… https://t.co/is8RoaFwOs
178,#DonaldTrump en modo matón con #JimCosta de CNN hace instantes en la Casa Blanca. https://t.co/hEyIcV1ZOR
179,"Esta tarde sale edición extraordinaria de #JironWashington con todos los detalles de las #Midterms2018, como siempr… https://t.co/JEcYGDEfzO"
180,#Midterms #USA Ayer Jared Polis ganó en Colorado y se convirtió en el primer gobernador abiertamente gay en la hist… https://t.co/qMWSL6M9VN
181,"#USA #Midterms Lo de ayer ha sido un avance para los demócratas, pero tampoco una victoria masiva. El partido de go… https://t.co/xUCzygjr2O"
182,RT @jlsardon: Las elecciones de ayer en los Estados Unidos muestran cómo la renovación parcial del Congreso a mitad del periodo presidencia…
