,Tweets
164,"@matacaviares Es que no tienes un nuevo concepto de centro, sino me dijeras:"" nada de derecha popular compadre, CENTRO y punto"""
165,"@elsoldelnorte Es momento de renovarse ideológica y políticamente, es necesario, sino, estaremos eternamente condenados al caudillismo."
166,@ferh_ Suscribo!
167,@ANDRESAR16 Porqué estoy equivocado?. Ya me lancé hace tiempo.
168,"RT @JoseLuisGil1000: ""No se puede reorganizar un ejercito en plena guerra"", y, si estamos en guerra contra la corrupción, ""reorganizar"" ter…"
169,"RT @JoseLuisGil1000: Invoco a Fujimoristas,PPKusistas y apristas, a sus congresistas y partidarios, que piensen en el PERÚ por encima de su…"
170,"RT @JoseLuisGil1000: Hoy me pregunto: El APRA,Fuerza Popular, PPKausas y el Frente Amplio creen realmente que en el 2021 tendrán opción en…"
171,"RT @JoseLuisGil1000: En el fondo la bronca entre grupos políticos (cada quien blandiendo ""su Fiscal"" o ""su juez"", para variar), no están vi…"
172,"RT @JoseLuisGil1000: Ningún grupo político, por más grande y fuerte que parezca, está exento del CISMA,DISIDENCIA y FRAGMENTACIÓN, y saben…"
173,"RT @JoseLuisGil1000: Entramos en ""infarto político"",pq ""arterias"" (partidos políticos) colapsan (x corrupción e intereses particulares) uno…"
174,@Pucela211 A Ud.
175,"@Josecama10 No creo en un golpe de estado, no lo promuevo y tampoco creo que el señor Vizcarra lo pretenda. En cuan… https://t.co/EhJH2mA43d"
176,"Entramos en ""infarto político"",pq ""arterias"" (partidos políticos) colapsan (x corrupción e intereses particulares)… https://t.co/54WGejq16O"
177,"Ningún grupo político, por más grande y fuerte que parezca, está exento del CISMA,DISIDENCIA y FRAGMENTACIÓN, y sab… https://t.co/Y9sI81sUOj"
178,"@rospigli1 No es que me de cuenta recién, solo estoy mencionando la realidad; gracias por sus comentarios."
179,@cocooncacho Eso no es centro.
180,"@rolandoarturo1 Concuerdo con Ud., así debería ser."
181,@rolandoarturo1 Es difícil controlar las conversaciones entre el detenido y sus familiares o visitantes.
182,"@rolandoarturo1 Es posible que le estén dando facilidades, habida cuenta que no está condenada, solo investigada, y… https://t.co/6P00Pcrbeu"
183,"@rolandoarturo1 Depende; si la medida no es totalmente restrictiva puede recibir visitas, pero no hay q olvidar que… https://t.co/yi2lYKxwTl"
184,"@rosalopez1304 @vloayzasalazar @2018Ntv @IDL_R @canalN_ No deben, pero al parecer, si pueden!"
185,"En el fondo la bronca entre grupos políticos (cada quien blandiendo ""su Fiscal"" o ""su juez"", para variar), no están… https://t.co/G1WYpx9XLw"
186,@frejolitoloco Las oportunidades fluyen por todos lados; pensar en hacer propaganda de tus habilidades en redes es… https://t.co/LsiSqo079n
187,"@dulong23 @aitajuan Claro, los premiaba, o halagaba, o felicitaba, o mencionaba en el twiter de MP, etc etc., pero… https://t.co/QWSIL8BYK0"
188,"@Pquirozt Todo eso es por el PODER y mantenerse ahi; por eso, su ""perspectiva"" es el 2021."
189,"Hoy me pregunto: El APRA,Fuerza Popular, PPKausas y el Frente Amplio creen realmente que en el 2021 tendrán opción… https://t.co/scMmnXR7uu"
190,@cfernandez7680 Me parece q si.
191,"@Aloro1954hotma1 Está definida, puedes preguntarme directamente, sin rodeos. Además mi posición ha sido mencionada… https://t.co/fiux18iAN0"
192,@SrtaConCh gracias.
193,@sierra_lozada @Gabs10V @JulianaOxenford El tema ya terminó ayer! Next!!!
194,@Aloro1954hotma1 Cuál es la relevancia de tu pregunta?
195,"Invoco a Fujimoristas,PPKusistas y apristas, a sus congresistas y partidarios, que piensen en el PERÚ por encima de… https://t.co/510laaMWfS"
196,"@julius2308 @silviaarasakig1 Todos son hechos, aqui hablamos con hechos."
197,"@silviaarasakig1 Ya he demostrado que no soy ""anti"" político, soy ANTICORRPCION, ANTITERRORISMO, ANTI CRIMEN ORGANI… https://t.co/zrSdiJXfA0"
198,"@silviaarasakig1 Ya pues, que alguien investigue y diga que esa designación es un CRIMEN sancionable, sino, conjetu… https://t.co/muC9VsnOBJ"
199,"@Humbertolaechea @patarevalo Está claro por medio de mas de 12 mil tuits que mi posición no es la que Ud. menciona,… https://t.co/19Qj1NHZ8P"
